,sub_label,template,obj_label,masked_sentence
560,Ireland,The official language of [X] is [Y] .,English,"British and American English are the reference norms for [MASK] as spoken, written, and taught in the rest of the world, excluding countries where English is spoken natively such as Australia, Canada, Ireland and New Zealand."
561,Ireland,The official language of [X] is [Y] .,English,"British and American English are the reference norms for English as spoken, written, and taught in the rest of the world, excluding countries where [MASK] is spoken natively such as Australia, Canada, Ireland and New Zealand."
562,Netherlands,The official language of [X] is [Y] .,Dutch,"Its status as the [MASK] capital is mandated by the Constitution of the Netherlands though it is not the seat of the Dutch government, which is The Hague."
563,Netherlands,The official language of [X] is [Y] .,Dutch,"Its status as the Dutch capital is mandated by the Constitution of the Netherlands though it is not the seat of the [MASK] government, which is The Hague."
564,Kansas,The official language of [X] is [Y] .,English,"The John W. Campbell Memorial Award for Best Science Fiction Novel, or Campbell Memorial Award, is an annual award presented by the Center for the Study of Science Fiction at the University of Kansas to the author of the best science fiction novel published in [MASK] in the preceding calendar year."
565,Kansas,The official language of [X] is [Y] .,English,in [MASK] and secondary education from Marquette University (1981) and an M.A.in East Asian Languages & Cultures from the University of Kansas (1996).
566,Vantaa,The official language of [X] is [Y] .,Finnish,"Tikkurila station ([MASK]: Tikkurilan rautatieasema, Swedish: Dickursby station) (IATA: HVT) is located in Tikkurila, the administrative centre of Vantaa in the Helsinki metropolitan area."
567,Vantaa,The official language of [X] is [Y] .,Finnish,Juha Salminen (born 27 September 1976 in Vantaa) is a [MASK] enduro rider.
568,South Africa,The official language of [X] is [Y] .,English,"The original name - with its American English spelling of ""color"" - remained unchanged even in markets where ""colour"" was the accepted [MASK] spelling, such as the UK, Ireland, Canada, Australia, South Africa, and New Zealand."
569,South Africa,The official language of [X] is [Y] .,English,"The Vaal River (pronounced /ˈfɑːl/ and alternatively /ˈvɑːl/, especially by [MASK] speakers) is the largest tributary of the Orange River in South Africa."
570,Locarno,The official language of [X] is [Y] .,Italian,"He has been invited to give lectures at Harvard, Princeton, Dartmouth, Tufts, Boston College, Indiana at Bloomington, Notre Dame, Saint Mary's College (Indiana), Case Western Reserve (Ohio), Colby College, University of Massachusetts at Amherst, Paris ""Jean-Nicod"", Paris IV-Sorbonne, Heidelberg, Madrid Autonoma, Alta Scuola Pedagogica in Locarno, Bern, Bonn, Belgrad, and in more than 40 [MASK] universities."
571,Locarno,The official language of [X] is [Y] .,Italian,"In January 2004, the [MASK] historian Marino Vigano speculated that Locarno's castle may have been designed by Leonardo da Vinci."
572,County of Ribagorza,The official language of [X] is [Y] .,Catalan,"The reasons for Solomon's fall from favour are unclear, but it may have been that he was a [MASK] and his loyalty in the disputes between the County of Ribagorza, which lay within Roda's diocese and Sancho's kingdom, and the neighbouring County of Pallars, which was within the sphere of influence of the Count of Barcelona, was suspect."
573,County of Ribagorza,The official language of [X] is [Y] .,Catalan,"The Royal Abbey of Santa María de Alaón (Spanish: Monasterio de Santa María de Alaón, [MASK]: Monestir de Santa Maria d'Alaó) is a former Benedictine abbey, earlier a Cluniac priory, in Sopeira in the Pyrenean county of Ribagorza, Aragon, Spain, established in the late 11th or early 12th century over a 6th or 7th century foundation."
574,Vanuatu,The official language of [X] is [Y] .,English,"French is one of Vanuatu's three official languages, along with Bislama and [MASK]."
575,Vanuatu,The official language of [X] is [Y] .,English,"The newspaper was launched by Gene Wong et Marc Neil-Jones of the [MASK] Vanuatu Daily Post, with support from the European Union and the French embassy in Vanuatu."
576,Siuntio,The official language of [X] is [Y] .,Finnish,"Kirkkonummi railway station ([MASK]: Kirkkonummen rautatieasema, Swedish: Kyrkslätts järnvägsstation) is a railway station in the municipality of Kirkkonummi, Finland, between Siuntio railway station and Tolsa railway station."
577,Siuntio,The official language of [X] is [Y] .,Finnish,"Siuntio railway station ([MASK]: Siuntion rautatieasema, Swedish: Sjundeå järnvägsstation) is a railway station in the municipality of Siuntio, Finland, between the stations of Kirkkonummi and Ingå."
578,Institut d'Estudis Catalans,The official language of [X] is [Y] .,Catalan,"He graduated in [MASK] from the University of Barcelona, is a high-school teacher on leave of absence, professor at the University of Lleida, and a member of the Philological Section of the Institut d'Estudis Catalans."
579,Institut d'Estudis Catalans,The official language of [X] is [Y] .,Catalan,"A founding member of the Society for [MASK] Historical Studies (Societat Catalana d’Estudis Històrics), a branch of the Institute for Catalan Studies (Institut d'Estudis Catalans), he directed the Great Catalan Encyclopaedia from 1965 to 1971."
580,Vevey,The official language of [X] is [Y] .,French,"The Vevey–Chardonne–Mont Pèlerin funicular railway ([MASK]: Chemin de fer funiculaire Vevey–Chardonne–Mont Pèlerin; VCP) is a funicular which runs between Vevey, a town on the north shore of Lake Geneva, between Lausanne and Montreux through the Chardonne vineyards of the Lavaux region to the summit of Mont Pèlerin."
581,Vevey,The official language of [X] is [Y] .,French,"The shorts stories collection Kinoteka at three and novels The green felt of Montenegro and The last flight to Sarajevo were published in [MASK] by L'Age d'homme, Lausanne and The Mastery of Slomovic by Xenie, Vevey, Switzerland.Kapor is also the author of several screenplays."
582,Canton of Geneva,The official language of [X] is [Y] .,French,"Jean Charles Leonard Simonde de Sismondi) ([sismɔ̃di]; May 19, 1773 in Geneva – June 25, 1842 in Chêne-Bougeries, Canton of Geneva), whose real name was Simonde, was a historian and political economist, who is best known for his works on [MASK] and Italian history, and his economic ideas."
583,Canton of Geneva,The official language of [X] is [Y] .,French,"Jean Charles Leonard Simonde de Sismondi) ([sismɔ̃di]; May 19, 1773 in Geneva – June 25, 1842 in Chêne-Bougeries, Canton of Geneva), whose real name was Simonde, was a historian and political economist, who is best known for his works on [MASK] and Italian history, and his economic ideas."
584,Montenegro,The official language of [X] is [Y] .,Croatian,"The sport is also very popular on the eastern side of the Adriatic, especially in Croatia, Montenegro and Herzegovina, where the sport is known in [MASK] as boćanje ('playing boće') or balote (colloquially also bućanje)."
585,Montenegro,The official language of [X] is [Y] .,Croatian,"The main languages spoken in Serbia and Montenegro are Serbian, Albanian, [MASK], Bosnian and Hungarian."
586,Suriname,The official language of [X] is [Y] .,Dutch,"The former [MASK] colony of Surinam, although it was relatively close by on the continent of South America, did not become part of Netherlands Antilles but became a separate autonomous country at the same time."
587,Suriname,The official language of [X] is [Y] .,Dutch,"Suriname (/ˈsʊrᵻnæm/, /ˈsʊrᵻnɑːm/ or /ˈsʊrᵻnəm/, also spelled Surinam), officially known as the Republic of Suriname ([MASK]: Republiek Suriname, [ˌreːpyˈblik ˌsyːriˈnaːmə]), is a sovereign state on the northeastern Atlantic coast of South America."
588,Jharkhand,The official language of [X] is [Y] .,Hindi,"Patan ([MASK]: पाटन) is one of the administrative blocks/Tehsil/ Taluka(प्रखंड) of Palamu district, Jharkhand state, India."
589,Jharkhand,The official language of [X] is [Y] .,Hindi,"Ghatshila (also spelt as Ghatsila) ([MASK]: घाटिशला) is a census town in Purbi Singhbhum district in the state of Jharkhand, India."
590,Lugano,The official language of [X] is [Y] .,Italian,"Pierre Lepori (Lugano, Switzerland, 1968) is a Swiss translator and writer in [MASK] and French."
591,Lugano,The official language of [X] is [Y] .,Italian,"Giacomo Zanetti (c.1696–1735), born probably in Lugano, was an [MASK] master builder and architect active in Casale Monferrato."
592,Udmurt Republic,The official language of [X] is [Y] .,Russian,"Kambarka ([MASK]: Камбарка) is a town and the administrative center of Kambarsky District of the Udmurt Republic, Russia, located on the Kambarka River (Kama's basin), 116 kilometers (72 mi) southeast of Izhevsk."
593,Udmurt Republic,The official language of [X] is [Y] .,Russian,"Balezino ([MASK]: Бале́зино) is an rural locality (a settlement) and the administrative center of Balezinsky District of the Udmurt Republic, Russia."
594,Loviisa,The official language of [X] is [Y] .,Finnish,The Svartholm fortress ([MASK]: Svartholman merilinnoitus; Swedish: Svartholms fästning) was built between 1749 and 1764 outside Loviisa in Southern Finland by Augustin Ehrensvärd.
595,Loviisa,The official language of [X] is [Y] .,Finnish,"Loviisa Nuclear Power Plant (NPP) ([MASK]: Loviisan ydinvoimalaitos, Swedish: Lovisa kärnkraftverk,), is a nuclear power plant located close to the Finnish city of Loviisa."
596,Colorado,The official language of [X] is [Y] .,English,"The [MASK] version of ""Colorado"" peaked at #9 and spent a total of 10 weeks on the Swedish singles chart."
597,Colorado,The official language of [X] is [Y] .,English,"William Abraham Bell (April 26, 1841 – June 6, 1921) was an [MASK] physician who is best known as a photographer of the American West and a founder and developer of several businesses and towns in Colorado, including Colorado Springs, Manitou Springs, and Durango."
598,Vaasa,The official language of [X] is [Y] .,Finnish,Fanny Churberg (12 December 1845 Vaasa – 10 May 1892 Helsinki) was a [MASK] landscape painter.
599,Vaasa,The official language of [X] is [Y] .,Finnish,"Vaasan ammattikorkeakoulu VAMK, University of Applied Sciences ([MASK]: Vaasan ammattikorkeakoulu, Vamk, Swedish: Vasa yrkeshögskola) is an international higher education institution educating Bachelors of Business Administration, Engineering, Hospitality Management and Social Services as well as Registered Nurses and Public Health Nurses in Finnish, Swedish and English for the demanding needs of the working life."
600,Swiss Federal Constitution,The official language of [X] is [Y] .,Italian,The Federal Constitution of the Swiss Confederation of 18 April 1999 (German: Bundesverfassung der Schweizerischen Eidgenossenschaft; French: Constitution fédérale de la Confédération suisse; [MASK]: Costituzione federale della Confederazione Svizzera; Romansh: About this sound Constituziun federala da la Confederaziun svizra ) is the third and current federal constitution of Switzerland.
601,Swiss Federal Constitution,The official language of [X] is [Y] .,Italian,The Federal Constitution of the Swiss Confederation of 18 April 1999 (German: Bundesverfassung der Schweizerischen Eidgenossenschaft; French: Constitution fédérale de la Confédération suisse; [MASK]: Costituzione federale della Confederazione Svizzera; Romansh: About this sound Constituziun federala da la Confederaziun svizra ) is the third and current federal constitution of Switzerland.
602,Kabardino-Balkar Republic,The official language of [X] is [Y] .,Russian,"Mount Elbrus ([MASK]: Эльбру́с, Ēlbrus; [ɪlʲˈbrus]; Karachay-Balkar: Минги тау, Min̡i taw, [miŋŋi taw]) is a dormant volcano located in the northern Caucasus mountains, in Kabardino-Balkaria and Karachay–Cherkessia of Russia, near the border with Georgia."
603,Kabardino-Balkar Republic,The official language of [X] is [Y] .,Russian,"Nalchik Airport ([MASK]: Аэропорт Нальчик) (IATA: NAL, ICAO: URMN) is a small airport in Kabardino-Balkaria, Russia located 3 km northeast of Nalchik."
