,sub_label,template,obj_label,masked_sentence
475,Giovanni Pellielo,[X] is [Y] citizen .,Italy,"Giovanni Pellielo (born January 11, 1970 in Vercelli) is an [MASK] sport shooter."
476,Sadeq Larijani,[X] is [Y] citizen .,Iran,"Grand Ayatollah Sayyid Mohammad Sadeq Hussaini Rohani (Persian: سید محمد صادق حسینی روحانی) is an Iranian Twelver Shia Marja currently residing in Qum, [MASK]."
477,Sadeq Larijani,[X] is [Y] citizen .,Iran,"Sadeq Ardeshir Amoli Larijani (Persian: صادق اردشیر آملی لاریجانی; born 12 March 1961, Najaf, Iraq) is an Iranian cleric, politician and the current and fifth head of the judicial system of [MASK] after the 1979 revolution."
478,Feng Tianwei,[X] is [Y] citizen .,Singapore,"In the 2008 Beijing Olympics, Li Jiawei, together with Feng Tianwei and Wang Yuegu, beat the South Korea Women's Table Tennis team, composed of Dang Ye-Seo, Kim Kyung-Ah and Park Mi-Young 3-2 in the semi-finals, assuring [MASK] of at least a silver medal and ending Singapore's 48-year Olympic medal drought."
479,Feng Tianwei,[X] is [Y] citizen .,Singapore,"In the 2008 Beijing Olympics, Li Jiawei, together with Feng Tianwei and Wang Yuegu, beat the South Korea Women's Table Tennis team, composed of Dang Ye-Seo, Kim Kyung-Ah and Park Mi-Young 3-2 in the semi-finals, assuring Singapore of at least a silver medal and ending [MASK]'s 48-year Olympic medal drought."
480,Katri Helena,[X] is [Y] citizen .,Finland,"The song was the eighteenth performed that night, following [MASK]'s Katri Helena with ""Tule luo"" and preceding the United Kingdom's Sonia with ""Better The Devil You Know""."
481,Katri Helena,[X] is [Y] citizen .,Finland,"Despite its moderate success in the Contest, the song is well remembered in [MASK] and counts as one of Katri Helena's signature tunes."
482,Mohsen Mirdamadi,[X] is [Y] citizen .,Iran,"Mohsen Mirdamadi, was an organizer of the 1979 Iran hostage crisis, a member of the parliament of [MASK] (the Majlis) from 2000-2004, and the ""head of the largest pro-reform party"" in Iran, Islamic Iran Participation Front since 2006."
483,Mohsen Mirdamadi,[X] is [Y] citizen .,Iran,"Mohsen Mirdamadi, was an organizer of the 1979 Iran hostage crisis, a member of the parliament of Iran (the Majlis) from 2000-2004, and the ""head of the largest pro-reform party"" in [MASK], Islamic Iran Participation Front since 2006."
484,Arne Vidar Røed,[X] is [Y] citizen .,Norway,"The researchers studying the cases referred to Røed as the ""[MASK] Sailor"" and the anagram ""Arvid Noe"" to conceal his identity; his true name became known after his death."
485,Arne Vidar Røed,[X] is [Y] citizen .,Norway,"The researchers studying the cases referred to Røed as the ""[MASK] Sailor"" and the anagram ""Arvid Noe"" to conceal his identity; his true name became known after his death."
486,David Le Lay,[X] is [Y] citizen .,France,"David Lelay (born December 30, 1979) is a [MASK] road bicycle racer who is currently riding for amateur team Brest Iroise Cyclisme 2000."
487,David Le Lay,[X] is [Y] citizen .,France,"David Lelay (born December 30, 1979) is a [MASK] road bicycle racer who is currently riding for amateur team Brest Iroise Cyclisme 2000."
488,Dino Marcan,[X] is [Y] citizen .,Croatia,"Dino Marcan (born 12 February 1991, Rijeka, [MASK]) is a Croatian professional tennis player."
489,Dino Marcan,[X] is [Y] citizen .,Croatia,"Dino Marcan (born 12 February 1991, Rijeka, [MASK]) is a Croatian professional tennis player."
490,Alan Carvalho,[X] is [Y] citizen .,Brazil,"After failing to make any impact in [MASK] with Londrina and Fluminense, Alan joined Austrian club Red Bull Salzburg in 2010."
491,Alan Carvalho,[X] is [Y] citizen .,Brazil,"After failing to make any impact in [MASK] with Londrina and Fluminense, Alan joined Austrian club Red Bull Salzburg in 2010."
492,Claudio Borghi,[X] is [Y] citizen .,Argentina,"Carlos Aníbal San Martín (born July 2, 1971 in La Plata, [MASK]) is a former Argentine footballer currently played in clubs of Argentina and Chile.Today is assistant Goalkeppers in the Chile national football team of Claudio Borghi."
493,Claudio Borghi,[X] is [Y] citizen .,Argentina,"Carlos Aníbal San Martín (born July 2, 1971 in La Plata, Argentina) is a former Argentine footballer currently played in clubs of [MASK] and Chile.Today is assistant Goalkeppers in the Chile national football team of Claudio Borghi."
494,Wakako Tsuchida,[X] is [Y] citizen .,Japan,"Wakako Tsuchida (土田 和歌子 Tsuchida Wakako) (born 15 October 1974) is an athlete from Tokyo, [MASK], who is an accomplished women's wheelchair marathoner and ice sledge racer."
495,Wakako Tsuchida,[X] is [Y] citizen .,Japan,"Wakako Tsuchida (土田 和歌子 Tsuchida Wakako) (born 15 October 1974) is an athlete from Tokyo, [MASK], who is an accomplished women's wheelchair marathoner and ice sledge racer."
496,Jeff Leal,[X] is [Y] citizen .,Canada,"Jeff Leal (born December 13, 1954) is a politician in Ontario, [MASK]."
497,Jeff Leal,[X] is [Y] citizen .,Canada,"Jeff Leal (born December 13, 1954) is a politician in Ontario, [MASK]."
498,Armin Hofmann,[X] is [Y] citizen .,Switzerland,"Emil Ruder (1914–1970) was a [MASK] typographer and graphic designer, who with Armin Hofmann joined the faculty of the Schule für Gestaltung Basel (Basel School of Design)."
499,Armin Hofmann,[X] is [Y] citizen .,Switzerland,"Armin Hofmann (HonRDI) (born June 29, 1920) is a [MASK] graphic designer."
500,Mohammad-Nabi Sarbolouki,[X] is [Y] citizen .,Iran,Mohammad-Nabi Sarbolouki (Persian: محمدنبی سربلوکی) was a distinguished Iranian biophysicist and polymer chemist and one of the most influential individuals behind modern scientific movement in [MASK].
501,Mohammad-Nabi Sarbolouki,[X] is [Y] citizen .,Iran,Mohammad-Nabi Sarbolouki (Persian: محمدنبی سربلوکی) was a distinguished Iranian biophysicist and polymer chemist and one of the most influential individuals behind modern scientific movement in [MASK].
502,Maria Mourani,[X] is [Y] citizen .,Canada,"Maria Mourani (born May 19, 1969) was an independent Member of Parliament in the federal riding of Ahuntsic in [MASK]."
503,Maria Mourani,[X] is [Y] citizen .,Canada,"Maria Mourani (born May 19, 1969) was an independent Member of Parliament in the federal riding of Ahuntsic in [MASK]."
504,Daniel Powter,[X] is [Y] citizen .,Canada,"Daniel Powter (also known as DP) is the self-titled debut studio album by Canadian singer-songwriter Daniel Powter, released on July 26, 2005 in [MASK] and on April 11, 2006 in the United States."
505,Daniel Powter,[X] is [Y] citizen .,Canada,"Daniel Powter (also known as DP) is the self-titled debut studio album by Canadian singer-songwriter Daniel Powter, released on July 26, 2005 in [MASK] and on April 11, 2006 in the United States."
506,Ashim Ahluwalia,[X] is [Y] citizen .,India,"Ashim Ahluwalia (born 1972 in Mumbai, [MASK]) is a film director and screenwriter."
507,Ashim Ahluwalia,[X] is [Y] citizen .,India,"Ashim Ahluwalia (born 1972 in Mumbai, [MASK]) is a film director and screenwriter."
508,Isabell Werth,[X] is [Y] citizen .,Germany,"Three athletes (Reiner Klimke of [MASK], Isabell Werth of Germany and Anky van Grunsven of the Netherlands) have each earned eight medals."
509,Isabell Werth,[X] is [Y] citizen .,Germany,"Three athletes (Reiner Klimke of Germany, Isabell Werth of [MASK] and Anky van Grunsven of the Netherlands) have each earned eight medals."
510,Nicholas Hyde,[X] is [Y] citizen .,England,Nicholas Hyde was Lord Chief Justice of [MASK].
511,Nicholas Hyde,[X] is [Y] citizen .,England,Sir Nicholas Hyde (c.1572 – 25 August 1631) was Lord Chief Justice of [MASK].
512,Magnar Solberg,[X] is [Y] citizen .,Norway,"More significantly, Gibson became the oldest individual gold medalist in the history of the Winter Games, a record previously held by [MASK]'s Magnar Solberg, who was 35 when he won the gold medal in the 20 km individual biathlon event at the 1972 Winter Olympics in Sapporo; he held the record until Ole Einar Bjørndalen won gold at the 10 km biathlon sprint aged 40 at the 2014 Sochi Olympics."
513,Magnar Solberg,[X] is [Y] citizen .,Norway,Magnar Solberg (born 4 February 1937) is a former [MASK] biathlete and police officer.
514,Roisin McGettigan,[X] is [Y] citizen .,Ireland,"Roisin McGettigan (born 23 August 1980 in Wicklow, [MASK]) is an Irish runner who specializes in the 3000 metres steeplechase."
515,Roisin McGettigan,[X] is [Y] citizen .,Ireland,"Roisin McGettigan (born 23 August 1980 in Wicklow, Ireland) is an [MASK] runner who specializes in the 3000 metres steeplechase."
516,Mikael Rothstein,[X] is [Y] citizen .,Denmark,"According to the [MASK] religious studies scholar Mikael Rothstein, the magazine was a means of internal communication in ISKCON, as well as forum for dialogue with academics."
517,Mikael Rothstein,[X] is [Y] citizen .,Denmark,"Mikael Rothstein (born May 8, 1961) is an associate professor of religious history at the University of Copenhagen in Copenhagen, [MASK]."
518,Kurt Schuschnigg,[X] is [Y] citizen .,Austria,"After Schuschnigg's efforts to keep [MASK] independent had failed, he resigned his office."
519,Kurt Schuschnigg,[X] is [Y] citizen .,Austria,"After Schuschnigg's efforts to keep [MASK] independent had failed, he resigned his office."
520,Peter Velits,[X] is [Y] citizen .,Slovakia,The race was won by Peter Velits of [MASK] who won in a bunch sprint of around 40 riders.
521,Peter Velits,[X] is [Y] citizen .,Slovakia,Peter Velits (born 21 February 1985 in Bratislava) is a [MASK] professional road racing cyclist for the BMC Racing Team.
522,Aris Velouchiotis,[X] is [Y] citizen .,Greece,"After the liberation of [MASK] from the Axis powers, Aris Velouchiotis argued, during one of his speeches, that this had been an eternal ""shame"" for the Greek regime that was in power during the War."
523,Aris Velouchiotis,[X] is [Y] citizen .,Greece,"Ares or Aris Velouchiotis (Greek: Άρης Βελουχιώτης), the nom de guerre of Athanasios (Thanasis) Klaras (Latinised Claras) (Greek: Αθανάσιος Κλάρας, August 27, 1905 – June 16, 1945), was the most prominent leader and chief instigator of the [MASK]'s Liberation Army (ELAS), the military branch of the National Liberation Front (EAM), which was the major resistance organization in occupied Greece from 1942 to 1945."
524,Ramon Magsaysay,[X] is [Y] citizen .,Philippines,"Among the prominent affiliates of FFW with collective bargaining agreements (CBAs) are in education institutions,banks, pharmaceutical and electronics companies—Ateneo de Davao, Central Philippine University, University of the East - Ramon Magsaysay, Philippine School of Business Administration, National College of Business Administration, University of San Agustin of Iloilo, Branches of the Bank of the [MASK], BPI Family Bank,Philippine Clearing, CountryBankers,Malayan Insurance the Temic Semiconductor, Temic Continental, Vishay Philippines, United Pulp and Paper, Oro Port of Cagayan de Oro, Thomas National Transport, Avis, Europe cars, Mitsubishi, San Roque Metals Mining, Philippine Mining, Lepanto Mining, Delfi, Coca Cola, Pfizer, Boie Takeda, Smithkline Beecham, Astra Seneca, Hi-Eisai Pharmaceutical, Bayer Philippines, Johnson & Johnson, Interphil Laboratories, Globe Telecom, among others."
525,Ramon Magsaysay,[X] is [Y] citizen .,Philippines,"Among the prominent affiliates of FFW with collective bargaining agreements (CBAs) are in education institutions,banks, pharmaceutical and electronics companies—Ateneo de Davao, Central Philippine University, University of the East - Ramon Magsaysay, Philippine School of Business Administration, National College of Business Administration, University of San Agustin of Iloilo, Branches of the Bank of the Philippine Islands, BPI Family Bank,Philippine Clearing, CountryBankers,Malayan Insurance the Temic Semiconductor, Temic Continental, Vishay [MASK], United Pulp and Paper, Oro Port of Cagayan de Oro, Thomas National Transport, Avis, Europe cars, Mitsubishi, San Roque Metals Mining, Philippine Mining, Lepanto Mining, Delfi, Coca Cola, Pfizer, Boie Takeda, Smithkline Beecham, Astra Seneca, Hi-Eisai Pharmaceutical, Bayer Philippines, Johnson & Johnson, Interphil Laboratories, Globe Telecom, among others."
526,Thomas Ong,[X] is [Y] citizen .,Singapore,"The Unbroken Cycle (解连环) is a TV drama series produced by the former Television Corporation of [MASK] (predecessor of MediaCorp, starring Singapore actors Fann Wong and Thomas Ong."
527,Thomas Ong,[X] is [Y] citizen .,Singapore,"The Unbroken Cycle (解连环) is a TV drama series produced by the former Television Corporation of Singapore (predecessor of MediaCorp, starring [MASK] actors Fann Wong and Thomas Ong."
528,Kevin Pauwels,[X] is [Y] citizen .,Belgium,"Kevin Pauwels (born 12 April 1984, in Ekeren) is a [MASK] professional racing cyclist, for the Sunweb-Napoleon Games team."
529,Kevin Pauwels,[X] is [Y] citizen .,Belgium,"Kevin Pauwels (born 12 April 1984, in Ekeren) is a [MASK] professional racing cyclist, for the Sunweb-Napoleon Games team."
530,Miguel Barbachano,[X] is [Y] citizen .,Mexico,"A great-grandson of Miguel Barbachano y Tarraso, a five-time governor of Yucatán, he was born in Mérida, Yucatán, [MASK]."
531,Miguel Barbachano,[X] is [Y] citizen .,Mexico,"Santiago Méndez Ibarra (1798, Campeche, Campeche - 1872) was governor of Yucatán, [MASK] 3 times from 1840 to 1857: 1840 - 1844; 1847–1848; 1855–1857, alternating that office with Miguel Barbachano mainly during his first and second terms."
532,Takeshi Urata,[X] is [Y] citizen .,Japan,"It was discovered by Kenzo Suzuki and Takeshi Urata in Toyota, [MASK] on November 22, 1986."
533,Takeshi Urata,[X] is [Y] citizen .,Japan,"Haruo Urata (浦田 春生 Urata Haruo) (born 9 March 1962 in Kumamoto) is a retired long-distance runner from [MASK], who represented his native country at the 1992 Summer Olympics."
534,Patrick Fiori,[X] is [Y] citizen .,France,"The song was performed eleventh on the night, following Austria's Tony Wegas with ""Maria Magdalena"" and preceding [MASK]'s Patrick Fiori with ""Mama Corsica"")."
535,Patrick Fiori,[X] is [Y] citizen .,France,"The single became a number-one hit for five weeks in Belgium (Wallonia) and peaked at #2 for ten weeks in [MASK], being unable to dislodge the hit ""Belle"" by Garou, Patrick Fiori and Daniel Lavoie."
536,Kosuke Matsuura,[X] is [Y] citizen .,Japan,"Kosuke Matsuura (松浦 孝亮 Matsuura Kōsuke, born September 4, 1979 in Aichi, [MASK]) is a race car driver currently competing in the Super GT series."
537,Kosuke Matsuura,[X] is [Y] citizen .,Japan,"Kosuke Matsuura (松浦 孝亮 Matsuura Kōsuke, born September 4, 1979 in Aichi, [MASK]) is a race car driver currently competing in the Super GT series."
538,Sven Wollter,[X] is [Y] citizen .,Sweden,"Its members and sympathisers includes - or included - several [MASK] celebrities, such as actors Sven Wollter, Lasse Brandeby and Kent Andersson and musicians Ken, Totta Näslund and Fred Åkerström, all of whom have participated in events and gatherings arranged by the party."
539,Sven Wollter,[X] is [Y] citizen .,Sweden,"Popular [MASK] actors of the Stockholm City Theatre ensemble include Helena Bergström, Göran Ragnerstam, Ingvar Hirdwall, Sven Wollter, Ann Petrén and Jakob Eklund, among others."
540,Marcus Horan,[X] is [Y] citizen .,Ireland,"Marcus Horan (born 7 September 1977, Clonlara, County Clare, [MASK]) is a retired Irish rugby union player who played Prop for Munster and Ireland."
541,Marcus Horan,[X] is [Y] citizen .,Ireland,"Marcus Horan (born 7 September 1977, Clonlara, County Clare, Ireland) is a retired Irish rugby union player who played Prop for Munster and [MASK]."
