,sub_label,template,obj_label,masked_sentence
1119,Frans Floris I,[X] died in [Y] .,Antwerp,"1228 – [MASK], March 26, 1258) ""the guardian""[citation needed] of Holland, son of Floris IV, Count of Holland (1210–1234) and Matilda of Brabant (ca."
1122,Boniface I,[X] died in [Y] .,Rome,"Antipope Eulalius (died 423) was antipope from December 418 to April 419, in opposition to Pope Boniface I. At first the claims of Eulalius as the rightful Pope were recognized by the Emperor Honorius, who sent a letter dated 3 January 419 recognizing him and pardoning the partisans of Boniface provided they left [MASK]."
1123,Jianwen Emperor,[X] died in [Y] .,Nanjing,"Assisted in large part by eunuchs mistreated by the Hongwu and Jianwen Emperors, who both favored the Confucian scholar-bureaucrats, Zhu Di survived the initial attacks on his princedom and drove south to launch the Jingnan Campaign against the Jianwen Emperor in [MASK]."
1125,Saint Arbogast,[X] died in [Y] .,Strasbourg,Saint Arbogast (or Saint Arbogast of [MASK]; German: Arbogast von Straßburg; French: Arbogast de Strasbourg; Latin: Arbogastus; c.
1135,Hermenegildo Capelo,[X] died in [Y] .,Lisbon,"Hermenegildo de Brito Capelo (Palmela, 1841 – [MASK], 1917) was an officer in the Portuguese Navy and a Portuguese explorer, helping to chart territory between Angola and Mozambique in southern Central Africa that was unknown to Europeans in the 1870s and 1880s."
1137,George Scharf,[X] died in [Y] .,London,"He was the son of illustrator George Johann Scharf and brother to Sir George Scharf, the first director of the National Portrait Gallery in [MASK]."
1138,David Talbot Rice,[X] died in [Y] .,Cheltenham,"David Talbot Rice CBE (11 July 1903, Rugby - 12 March 1972, [MASK]) was an English art historian."
1140,Cotton Mather,[X] died in [Y] .,Boston,"She was born into the illustrious Mather family of [MASK], and heir to its long history of Puritan activism."
1145,Alphonse Pyramus de Candolle,[X] died in [Y] .,Geneva,"Anne Casimir Pyrame de Candolle (20 February 1836, [MASK] – 3 October 1918, Chêne-Bougeries) was a Swiss botanist, the son of Alphonse Pyrame de Candolle."
1151,Anthony Caro,[X] died in [Y] .,London,Caro died in [MASK] at age 58.
1155,Karim Lala,[X] died in [Y] .,Mumbai,"10 years later in the year 1944, Bawa joined [MASK] docks as a porter and this changed his life forever.He worked in association with Karim Lala and by 1960s he became a rich man."
1166,Beryl Cook,[X] died in [Y] .,Plymouth,"Joshua Reynolds, the famous 18th-century portrait painter and the first president of the Royal Academy was born in Plympton, and more recently artists have included Beryl Cook whose paintings depict the culture of [MASK] and Robert Lenkiewicz, whose paintings looked at themes such as: vagrancy, sexual behaviour and suicide, lived in the city from the 1960s until his death in 2002."
1168,William Massey,[X] died in [Y] .,Wellington,"The Massey Memorial is the mausoleum of New Zealand Prime Minister William Massey, at Point Halswell on the Miramar Peninsula, [MASK]."
1170,Manuel Roxas,[X] died in [Y] .,Angeles,"Roxas Avenue in Clark Freeport, [MASK] in Pampanga, Philippines."
1172,Braulio Arenas,[X] died in [Y] .,Santiago,"Braulio Arenas (La Serena, April 4, 1913 - †[MASK] May 12, 1988) was a Chilean poet and writer, founder of the surrealist Mandrágora group."
1174,Joseph Henry Blackburne,[X] died in [Y] .,London,"In the British Chess Club Master Tourney ([MASK] 1886), he finished 5th of 8 players, scoring 3/7, behind Blackburne, Bird, Gunsberg, and James Mason."
1203,Henry de Groux,[X] died in [Y] .,Marseille,"Henry de Groux (15 September 1866, Brussels – 12 January 1930, [MASK]) was a Belgian Symbolist painter, sculptor and lithographer."
1205,Pimen I of Moscow,[X] died in [Y] .,Moscow,"Other eminent visitors to the Seminary include Emperor Haile Selassie I of Ethiopia, Patriarch Pimen I of [MASK] of Moscow and All Russia, Patriarch Ilia of Georgia and the Ecumenical Patriarch Bartholomew I. The M. D. Syrian Orthodox Seminary, in a unique ecumenical collaboration with the C.S.I Seminary(KUT) Trivandrum and the, Marthoma Seminary,Kottayam, runs the prestigious Master's and Doctoral programmes under the banner of the Federated Faculty for Research in Religion and Culture."
1207,James Gibbs,[X] died in [Y] .,London,It was based on James Gibbs's St Martin-in-the-Fields in [MASK] and was consecrated in 1787.
1209,Tony Ray-Jones,[X] died in [Y] .,London,"For another photographer named Anthony Jones, see Tony Ray-Jones (1941–72) Anthony Jones (born 1962 in [MASK]) is an English photographer known for his black and white photos of the urban environment."
1210,Petrus Codde,[X] died in [Y] .,Utrecht,"Pieter Codde also known as Petrus Codde (27 November 1648 in Amsterdam – 18 December 1710 in [MASK]) was apostolic vicar of the Catholic Church's Vicariate Apostolic of Batavia, also known as the Dutch Mission, from 1688 to 1702."
1212,William Murdoch,[X] died in [Y] .,Birmingham,"The gilded bronze statue of Matthew Boulton, James Watt and William Murdoch by William Bloye and Raymond Forbes-Kings stands on a plinth of Portland stone, outside the old Register Office on Broad Street in [MASK], England."
1213,Bo Yibo,[X] died in [Y] .,Beijing,"Li Yueran (1927 – 11 July 2003) was chief Russian-language interpreter and translator of the CPC Central Committee of the People's Republic of China.From August 1949 to May 1965, Li served successively as translator for Mao Zedong, Liu Shaoqi, Zhou Enlai, Deng Xiaoping, Chen Yu, Peng Zhen, Chen Yi, Bo Yibo and Li Fuchun,and in 2001 he published his memoirs A Record of the Personal Experiences of the Sino-Soviet Diplomacy ([MASK]: World Knowledge Publishing House).He joined Beijing International Studies University as professor of Russian Studies in 1965, and later served as Vice President."
1214,Adrian Ludwig Richter,[X] died in [Y] .,Dresden,"Adrian Ludwig Richter (September 28, 1803 – June 19, 1884), a German painter and etcher, was born at [MASK], the son of the engraver Karl August Richter, from whom he received his training; but he was strongly influenced by Erhard and Chodowiecki."
1216,Paul van Ostaijen,[X] died in [Y] .,Belgium,Paul van Ostaijen (22 February 1896 – 18 March 1928) was a [MASK] poet and writer.
1218,"Mahaut, Countess of Artois",[X] died in [Y] .,Paris,"The Parlement of [MASK] ruled in favor of Mahaut, and Robert III was given the lordship of Beaumont-le-Roger as compensation."
1222,Robert Colquhoun,[X] died in [Y] .,London,"Robert Colquhoun died, an alcoholic, in relative obscurity in [MASK] in 1962."
1224,Giovanni Antonio Amadeo,[X] died in [Y] .,Milan,"A follower of Giovanni Antonio Amadeo, from 1483 he worked on Santa Maria presso San Satiro and other buildings in [MASK]."
1225,Innocent XI,[X] died in [Y] .,Rome,"After three years he returned to [MASK], on the invitation of Cardinal Gaspare Carpegna, vicar of Pope Innocent XI, and devoted himself to antiquarian research, examining with minute care the monuments and inscriptions of the Campagna."
1232,Igor Severyanin,[X] died in [Y] .,Tallinn,"Igor Severyanin (Russian: И́горь Северя́нин, pen name, real name Igor Vasilyevich Lotaryov (И́горь Васи́льевич Лотарёв) (May 16, 1887, Petersburg – December 20, 1941, [MASK]) was a Russian poet who presided over the circle of the so-called Ego-Futurists."
1234,Peter Simon Pallas,[X] died in [Y] .,Berlin,"Simon Pallas (1694 – July 24, 1770) was a German physician.Pallas was born in [MASK], where he remained through his life."
1235,Sylvia Bataille,[X] died in [Y] .,Paris,"Sylvia Bataille (1 November 1908 – 23 December 1993) was a French actress, born Sylvia Maklès in [MASK] (where she also died), of Romanian-Jewish descent."
1237,Giovanni Pico della Mirandola,[X] died in [Y] .,Florence,In 1977 he gained a scholarship in [MASK] from the Italian government to investigate Renaissance humanism of the work of Giovanni Pico della Mirandola.
1239,Walther Bothe,[X] died in [Y] .,Heidelberg,He worked for Walther Bothe at the Physics Institute of the University of [MASK] and then at the Institute for Physics of the Kaiser Wilhelm Institute for Medical Research.
1240,Isidor Philipp,[X] died in [Y] .,Paris,"His musical interest first stimulated by family friend Serge Prokofiev, he studied with Alexander Siloti before going to [MASK], where he studied with Isidor Philipp, chair of the piano department at the Paris Conservatory."
1246,Pietro Tenerani,[X] died in [Y] .,Rome,"This success enabled him to complete his studies from 1830 to 1835 in [MASK], where he met and mixed with some of the greatest sculptors of the day, including Thorvaldsen and Pietro Tenerani."
1248,Jaidev,[X] died in [Y] .,Mumbai,"Shot in Chambal Valley ravines of Bhind-Morena under police protection in Madhya Pradesh state, and Mohan Studios, [MASK] films highlights are acting talents of its star cast, Waheeda Rehman, and Sunil Dutt and indeed the music by musical genius Jaidev."
1249,Gordian II,[X] died in [Y] .,Carthage,The Battle of [MASK] was fought in 238 AD between a Roman army loyal to Emperor Maximinus Thrax and the forces of Emperors Gordian I and Gordian II.
1250,Edmond S. Meany,[X] died in [Y] .,Seattle,"The Edgewater is owned by Noble House Hotels & Resorts, whose 14 hotels (as of 2006) also include the Hotel Deca (formerly Edmond Meany Hotel, University Tower Hotel) in [MASK]'s University District."
1251,Roald Aas,[X] died in [Y] .,Oslo,"Helgesen skated for Oslo Skøiteklub (""[MASK] Skating Club""), the same skating club many other famous Norwegian skaters skated for at one time or other – Roald Aas, Ivar Ballangrud, Bernt Evensen, Rudolf Gundersen, Oscar Mathisen, and Laila Schou Nilsen, amongst others."
1252,Fatma Mukhtarova,[X] died in [Y] .,Baku,Another interesting fact from his life: with his wife they funded young singer Fatma Mukhtarova who would later go on to become a star of the [MASK] opera stage.
1253,Betsy Ross,[X] died in [Y] .,Philadelphia,The Betsy Ross House is a landmark in [MASK] purported to be the site where the seamstress and flag-maker Betsy Ross (1752-1836) lived when she sewed the first American Flag.
1254,Kenny Wheeler,[X] died in [Y] .,London,"Recorded in [MASK], Hastings, Brighton, Prague and Memphis, Tennessee, and produced by trumpeter James McMillan, the album features Kenny Wheeler, Kirk Whalum, Julian Siegel and James McMillan as guest soloists."
1255,Georg Scheffers,[X] died in [Y] .,Berlin,"Georg Scheffers died August 12, 1945, in [MASK]."
1257,Mstislav Rostropovich,[X] died in [Y] .,Moscow,"He dedicated the work to Mstislav Rostropovich, who gave the work its premiere in [MASK] with the composer and the Moscow Philharmonic Orchestra on 12 March 1964."
1259,Studs Terkel,[X] died in [Y] .,Chicago,"[MASK] broadcaster and writer Studs Terkel said Sunnyland Slim was ""a living piece of our folk history, gallantly and eloquently carrying on in the old tradition."""
1267,Giovanni Battista Ricci,[X] died in [Y] .,Rome,"Giovanni Battista Ricci (Novara, circa 1537 – [MASK], 1627) was an Italian painter of the late-Mannerist and early-Baroque period, active mainly in Rome."
1272,Gabriel Ramanantsoa,[X] died in [Y] .,Paris,Gabriel Ramanantsoa (13 April 1906 Antananarivo - 9 May 1979 [MASK]) was the President and Prime Minister of Madagascar from 1972 to 1975.
1274,Oscar Charleston,[X] died in [Y] .,Philadelphia,"Glenn was born in Wachapreague, Virginia, and was signed by hall-of-famer Oscar Charleston right out of John Bartram High School in [MASK]."
1275,Johannes Buxtorf II,[X] died in [Y] .,Basel,"He studied Hebrew under Johannes Buxtorf II, in [MASK]."
1276,Yutaka Abe,[X] died in [Y] .,Kyoto,"Yutaka Abe (阿部 豊 Abe Yutaka, February 2, 1895 in Yamoto, Miyagi – January 3, 1977 in [MASK]) was a Japanese film director and actor."
1278,James Nares,[X] died in [Y] .,London,James Nares (born 1953 in [MASK]) is a British artist living and working in New York City since 1974.
1279,Pius III,[X] died in [Y] .,Rome,"Another Alberto Pio (1475–1531), who was French ambassador in [MASK], won fame as a man of learning, and Cardinal Rodolfo Pio (1516–1564) was a trusted adviser to Pius III and helped to establish the Inquisition at Milan."
1280,Benny Waters,[X] died in [Y] .,Columbia,"Benny Waters (born Benjamin Waters; January 23, 1902, Brighton, Baltimore, Maryland – August 11, 1998, [MASK]) was a jazz saxophonist and clarinetist known in part for the longevity of his career."
1282,Sviatoslav Knushevitsky,[X] died in [Y] .,Moscow,"The concerto was written for Sviatoslav Knushevitsky, one of Myaskovsky's great champions, who premiered it in [MASK] on 17 March 1945."
1283,Chen Chong Swee,[X] died in [Y] .,Singapore,"Chen Chong Swee (Chinese: 陈宗瑞; pinyin: Chén ZōngRuì) was a Singaporean watercolourist belonging to the pioneer generation of artists espousing the Nanyang-styled painting unique to [MASK], at the turn of the 20th century."
1287,Edward Leedskalnin,[X] died in [Y] .,Miami,"Edward Leedskalnin (modern Latvian: Edvards Liedskalniņš) (January 12, 1887, Stāmeriena parish, Livonia, Russian Empire; December 7, 1951, [MASK]) was an eccentric Latvian emigrant to the United States and amateur sculptor who single-handedly built the monument known as Coral Castle in Florida."
1289,Joe Bradford,[X] died in [Y] .,Birmingham,"Joe Bradford, the former England and [MASK] footballer was born here in 1901."
1290,Karolos Koun,[X] died in [Y] .,Athens,"Karolos Koun (Kuhn) (Greek: Κάρολος Κουν; September 13, 1908, Bursa – February 14, 1987, [MASK]) was a Greek theater director, widely known for his lively staging of ancient Greek plays."
1292,George Alexander Macfarren,[X] died in [Y] .,London,"She was born in [MASK], and in 1846 married John Macfarren, brother of composer George Alexander Macfarren."
1293,Abd al-Karim Qasim,[X] died in [Y] .,Baghdad,"Shortly after his arrival in [MASK], Brigadier Abd al-Karim Qasim overthrew the regime in the bloody military coup known as the 14 July Revolution."
1294,Karl Stauffer-Bern,[X] died in [Y] .,Florence,"Karl Stauffer, known as Karl Stauffer-Bern (2 September 1857, Trubschachen - 24 January 1891, [MASK]) was a Swiss painter, etcher and sculptor."
