,answers,original,parrot_0,parrot_1,parrot_2
166,canada,"[{'token': 'conservative', 'score': 0.351}, {'token': 'liberal', 'score': 0.168}, {'token': 'democratic', 'score': 0.091}, {'token': 'former', 'score': 0.064}, {'token': 'canadian', 'score': 0.061}, {'token': 'ndp', 'score': 0.026}, {'token': 'independent', 'score': 0.021}, {'token': 'federal', 'score': 0.02}, {'token': 'alberta', 'score': 0.016}, {'token': 'ontario', 'score': 0.013}, {'token': 'five', 'score': 0.013}, {'token': 'reform', 'score': 0.009}, {'token': 'opposition', 'score': 0.006}, {'token': 'democrat', 'score': 0.005}, {'token': 'progressive', 'score': 0.005}]",,"[{'token': 'ontario', 'score': 0.299}, {'token': 'canada', 'score': 0.292}, {'token': 'alberta', 'score': 0.245}, {'token': 'manitoba', 'score': 0.056}, {'token': 'saskatchewan', 'score': 0.04}, {'token': 'quebec', 'score': 0.015}, {'token': 'bc', 'score': 0.009}, {'token': 'toronto', 'score': 0.006}, {'token': 'calgary', 'score': 0.004}, {'token': 'edmonton', 'score': 0.004}, {'token': 'vancouver', 'score': 0.004}, {'token': 'ottawa', 'score': 0.004}, {'token': 'yukon', 'score': 0.003}, {'token': 'winnipeg', 'score': 0.003}, {'token': 'newfoundland', 'score': 0.002}]","[{'token': 'conservative', 'score': 0.342}, {'token': 'liberal', 'score': 0.182}, {'token': 'democratic', 'score': 0.08}, {'token': 'former', 'score': 0.068}, {'token': 'canadian', 'score': 0.053}, {'token': 'ndp', 'score': 0.029}, {'token': 'independent', 'score': 0.024}, {'token': 'federal', 'score': 0.018}, {'token': 'alberta', 'score': 0.017}, {'token': 'five', 'score': 0.015}, {'token': 'ontario', 'score': 0.012}, {'token': 'reform', 'score': 0.009}, {'token': 'opposition', 'score': 0.006}, {'token': 'democrat', 'score': 0.005}, {'token': 'progressive', 'score': 0.005}]"
167,morocco,"[{'token': 'the', 'score': 0.98}, {'token': 'sunni', 'score': 0.004}, {'token': 'shia', 'score': 0.003}, {'token': 'islamic', 'score': 0.001}, {'token': 'iraqi', 'score': 0.001}, {'token': 'sufi', 'score': 0.001}, {'token': 'arab', 'score': 0.001}, {'token': 'arabian', 'score': 0.001}, {'token': 'muslim', 'score': 0.001}, {'token': 'iranian', 'score': 0.001}, {'token': 'persian', 'score': 0.001}, {'token': 'al', 'score': 0.0}, {'token': 'imam', 'score': 0.0}, {'token': 'syrian', 'score': 0.0}, {'token': 'moroccan', 'score': 0.0}]","[{'token': 'shia', 'score': 0.203}, {'token': 'sunni', 'score': 0.144}, {'token': 'sufi', 'score': 0.059}, {'token': 'iraqi', 'score': 0.05}, {'token': 'arabian', 'score': 0.048}, {'token': 'moroccan', 'score': 0.035}, {'token': 'persian', 'score': 0.024}, {'token': 'syrian', 'score': 0.021}, {'token': 'arab', 'score': 0.021}, {'token': 'early', 'score': 0.017}, {'token': 'al', 'score': 0.015}, {'token': 'iranian', 'score': 0.015}, {'token': 'eastern', 'score': 0.014}, {'token': 'islamic', 'score': 0.012}, {'token': 'muslim', 'score': 0.011}]",,
168,india,"[{'token': 'india', 'score': 0.973}, {'token': 'maharashtra', 'score': 0.027}, {'token': 'mumbai', 'score': 0.001}, {'token': 'bombay', 'score': 0.0}, {'token': 'indian', 'score': 0.0}, {'token': 'england', 'score': 0.0}, {'token': 'ontario', 'score': 0.0}, {'token': 'illinois', 'score': 0.0}, {'token': 'ind', 'score': 0.0}, {'token': 'pakistan', 'score': 0.0}, {'token': 'michigan', 'score': 0.0}, {'token': 'canada', 'score': 0.0}, {'token': 'portugal', 'score': 0.0}, {'token': 'gujarat', 'score': 0.0}, {'token': 'japan', 'score': 0.0}]",,,
169,norway,"[{'token': 'norway', 'score': 0.44}, {'token': 'sweden', 'score': 0.438}, {'token': 'denmark', 'score': 0.065}, {'token': 'finland', 'score': 0.01}, {'token': 'iceland', 'score': 0.007}, {'token': 'oslo', 'score': 0.006}, {'token': 'germany', 'score': 0.005}, {'token': 'switzerland', 'score': 0.003}, {'token': 'italy', 'score': 0.002}, {'token': 'belgium', 'score': 0.001}, {'token': 'estonia', 'score': 0.001}, {'token': 'france', 'score': 0.001}, {'token': 'norwegian', 'score': 0.001}, {'token': 'austria', 'score': 0.001}, {'token': 'stockholm', 'score': 0.001}]",,,
170,sweden,"[{'token': 'swedish', 'score': 0.998}, {'token': 'finnish', 'score': 0.001}, {'token': 'norwegian', 'score': 0.0}, {'token': 'sweden', 'score': 0.0}, {'token': 'german', 'score': 0.0}, {'token': 'danish', 'score': 0.0}, {'token': 'former', 'score': 0.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'professional', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'brazilian', 'score': 0.0}, {'token': 'russian', 'score': 0.0}, {'token': 'nilsson', 'score': 0.0}, {'token': 'polish', 'score': 0.0}, {'token': 'finland', 'score': 0.0}]",,,
171,philippines,"[{'token': 'philippines', 'score': 0.999}, {'token': 'quezon', 'score': 0.0}, {'token': 'philippine', 'score': 0.0}, {'token': 'luzon', 'score': 0.0}, {'token': 'laguna', 'score': 0.0}, {'token': 'manila', 'score': 0.0}, {'token': 'california', 'score': 0.0}, {'token': 'spain', 'score': 0.0}, {'token': 'filipino', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'cebu', 'score': 0.0}, {'token': 'mindanao', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}, {'token': 'nueva', 'score': 0.0}, {'token': 'province', 'score': 0.0}]",,,
172,japan,"[{'token': 'japan', 'score': 0.666}, {'token': 'japanese', 'score': 0.129}, {'token': 'playstation', 'score': 0.076}, {'token': 'cd', 'score': 0.02}, {'token': 'pc', 'score': 0.016}, {'token': 'text', 'score': 0.015}, {'token': 'dos', 'score': 0.009}, {'token': 'console', 'score': 0.006}, {'token': 'disk', 'score': 0.006}, {'token': 'arcade', 'score': 0.006}, {'token': 'windows', 'score': 0.005}, {'token': 'cartridge', 'score': 0.002}, {'token': 'video', 'score': 0.002}, {'token': 'tokyo', 'score': 0.001}, {'token': 'computer', 'score': 0.001}]",,,
173,norway,"[{'token': 'norway', 'score': 0.995}, {'token': 'trondheim', 'score': 0.004}, {'token': 'norwegian', 'score': 0.0}, {'token': 'nor', 'score': 0.0}, {'token': 'iceland', 'score': 0.0}, {'token': 'sweden', 'score': 0.0}, {'token': 'oslo', 'score': 0.0}, {'token': 'saga', 'score': 0.0}, {'token': 'og', 'score': 0.0}, {'token': 'montana', 'score': 0.0}, {'token': 'oh', 'score': 0.0}, {'token': 'greenland', 'score': 0.0}, {'token': 'kent', 'score': 0.0}, {'token': 'nord', 'score': 0.0}, {'token': 'germany', 'score': 0.0}]",,,
174,israel,"[{'token': 'israel', 'score': 0.586}, {'token': 'jerusalem', 'score': 0.243}, {'token': 'lithuania', 'score': 0.017}, {'token': 'america', 'score': 0.007}, {'token': 'canada', 'score': 0.007}, {'token': 'poland', 'score': 0.006}, {'token': 'brisk', 'score': 0.006}, {'token': 'palestine', 'score': 0.006}, {'token': 'ethiopia', 'score': 0.005}, {'token': 'russia', 'score': 0.005}, {'token': 'ukraine', 'score': 0.003}, {'token': 'belarus', 'score': 0.003}, {'token': 'yemen', 'score': 0.003}, {'token': 'haifa', 'score': 0.003}, {'token': 'chicago', 'score': 0.002}]","[{'token': 'israel', 'score': 0.428}, {'token': 'jerusalem', 'score': 0.331}, {'token': 'lithuania', 'score': 0.021}, {'token': 'palestine', 'score': 0.012}, {'token': 'ethiopia', 'score': 0.009}, {'token': 'poland', 'score': 0.008}, {'token': 'america', 'score': 0.008}, {'token': 'russia', 'score': 0.006}, {'token': 'ukraine', 'score': 0.006}, {'token': 'brisk', 'score': 0.005}, {'token': 'haifa', 'score': 0.005}, {'token': 'canada', 'score': 0.005}, {'token': 'yemen', 'score': 0.005}, {'token': 'belarus', 'score': 0.005}, {'token': 'jordan', 'score': 0.004}]","[{'token': 'israel', 'score': 0.487}, {'token': 'jerusalem', 'score': 0.282}, {'token': 'lithuania', 'score': 0.029}, {'token': 'palestine', 'score': 0.008}, {'token': 'poland', 'score': 0.008}, {'token': 'brisk', 'score': 0.007}, {'token': 'ethiopia', 'score': 0.006}, {'token': 'russia', 'score': 0.006}, {'token': 'america', 'score': 0.006}, {'token': 'haifa', 'score': 0.005}, {'token': 'yemen', 'score': 0.005}, {'token': 'ukraine', 'score': 0.004}, {'token': 'canada', 'score': 0.004}, {'token': 'babylon', 'score': 0.003}, {'token': 'prague', 'score': 0.003}]",
175,india,"[{'token': 'first', 'score': 0.581}, {'token': 'second', 'score': 0.131}, {'token': 'last', 'score': 0.039}, {'token': 'original', 'score': 0.038}, {'token': 'latest', 'score': 0.026}, {'token': 'third', 'score': 0.019}, {'token': 'next', 'score': 0.013}, {'token': 'debut', 'score': 0.009}, {'token': 'final', 'score': 0.008}, {'token': '2nd', 'score': 0.003}, {'token': 'theatre', 'score': 0.003}, {'token': 'fourth', 'score': 0.003}, {'token': 'indian', 'score': 0.003}, {'token': 'stage', 'score': 0.003}, {'token': 'new', 'score': 0.003}]",,,
176,japan,"[{'token': 'japan', 'score': 0.98}, {'token': 'tokyo', 'score': 0.011}, {'token': 'asia', 'score': 0.002}, {'token': 'taiwan', 'score': 0.002}, {'token': 'today', 'score': 0.001}, {'token': 'america', 'score': 0.0}, {'token': 'osaka', 'score': 0.0}, {'token': 'hawaii', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'thailand', 'score': 0.0}, {'token': 'okinawa', 'score': 0.0}, {'token': 'korea', 'score': 0.0}, {'token': 'japanese', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'europe', 'score': 0.0}]",,,
177,thailand,"[{'token': 'thailand', 'score': 1.0}, {'token': 'bangkok', 'score': 0.0}, {'token': 'asia', 'score': 0.0}, {'token': 'siam', 'score': 0.0}, {'token': 'thai', 'score': 0.0}, {'token': 'laos', 'score': 0.0}, {'token': 'java', 'score': 0.0}, {'token': 'vietnam', 'score': 0.0}, {'token': 'cambodia', 'score': 0.0}, {'token': 'indochina', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'burma', 'score': 0.0}, {'token': 'singapore', 'score': 0.0}, {'token': 'myanmar', 'score': 0.0}, {'token': 'anatolia', 'score': 0.0}]",,,
178,canada,"[{'token': 'canada', 'score': 1.0}, {'token': 'australia', 'score': 0.0}, {'token': 'india', 'score': 0.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'usa', 'score': 0.0}, {'token': 'england', 'score': 0.0}, {'token': 'saskatchewan', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}, {'token': 'alberta', 'score': 0.0}, {'token': 'pakistan', 'score': 0.0}, {'token': 'ontario', 'score': 0.0}, {'token': 'america', 'score': 0.0}, {'token': 'scotland', 'score': 0.0}, {'token': 'us', 'score': 0.0}, {'token': 'china', 'score': 0.0}]",,,
179,canada,"[{'token': 'canadian', 'score': 0.996}, {'token': 'former', 'score': 0.001}, {'token': 'professional', 'score': 0.001}, {'token': 'female', 'score': 0.001}, {'token': 'retired', 'score': 0.0}, {'token': 'paralympic', 'score': 0.0}, {'token': 'competitive', 'score': 0.0}, {'token': 'male', 'score': 0.0}, {'token': 'canada', 'score': 0.0}, {'token': 'british', 'score': 0.0}, {'token': 'swiss', 'score': 0.0}, {'token': 'recreational', 'score': 0.0}, {'token': 'national', 'score': 0.0}, {'token': 'french', 'score': 0.0}, {'token': 'senior', 'score': 0.0}]",,,
180,belgium,"[{'token': 'belgian', 'score': 0.888}, {'token': 'french', 'score': 0.076}, {'token': 'flemish', 'score': 0.033}, {'token': 'belgium', 'score': 0.001}, {'token': 'german', 'score': 0.0}, {'token': 'dutch', 'score': 0.0}, {'token': 'spanish', 'score': 0.0}, {'token': 'luxembourg', 'score': 0.0}, {'token': 'musical', 'score': 0.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'romantic', 'score': 0.0}, {'token': 'swiss', 'score': 0.0}, {'token': 'ghent', 'score': 0.0}, {'token': 'liege', 'score': 0.0}, {'token': 'european', 'score': 0.0}]",,,
181,mexico,"[{'token': 'mexico', 'score': 0.988}, {'token': 'california', 'score': 0.003}, {'token': 'europe', 'score': 0.002}, {'token': 'america', 'score': 0.001}, {'token': 'mexican', 'score': 0.001}, {'token': 'veracruz', 'score': 0.001}, {'token': 'paris', 'score': 0.001}, {'token': 'oaxaca', 'score': 0.0}, {'token': 'spain', 'score': 0.0}, {'token': 'texas', 'score': 0.0}, {'token': 'guadalajara', 'score': 0.0}, {'token': 'madrid', 'score': 0.0}, {'token': 'monterey', 'score': 0.0}, {'token': 'chicago', 'score': 0.0}, {'token': 'puebla', 'score': 0.0}]","[{'token': 'mexico', 'score': 0.992}, {'token': 'california', 'score': 0.002}, {'token': 'europe', 'score': 0.001}, {'token': 'mexican', 'score': 0.001}, {'token': 'veracruz', 'score': 0.001}, {'token': 'america', 'score': 0.0}, {'token': 'spain', 'score': 0.0}, {'token': 'paris', 'score': 0.0}, {'token': 'oaxaca', 'score': 0.0}, {'token': 'guadalajara', 'score': 0.0}, {'token': 'madrid', 'score': 0.0}, {'token': 'monterey', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'chihuahua', 'score': 0.0}, {'token': 'texas', 'score': 0.0}]",,
182,italy,"[{'token': 'italy', 'score': 0.915}, {'token': 'lombardy', 'score': 0.014}, {'token': 'sardinia', 'score': 0.009}, {'token': 'piedmont', 'score': 0.008}, {'token': 'milan', 'score': 0.007}, {'token': 'sicily', 'score': 0.007}, {'token': 'switzerland', 'score': 0.004}, {'token': 'spain', 'score': 0.003}, {'token': 'france', 'score': 0.002}, {'token': 'tuscany', 'score': 0.002}, {'token': 'rome', 'score': 0.002}, {'token': 'venice', 'score': 0.001}, {'token': 'calabria', 'score': 0.001}, {'token': 'turin', 'score': 0.001}, {'token': 'marche', 'score': 0.001}]",,,
183,italy,"[{'token': 'italy', 'score': 0.509}, {'token': 'france', 'score': 0.068}, {'token': 'space', 'score': 0.026}, {'token': 'rome', 'score': 0.016}, {'token': '2007', 'score': 0.015}, {'token': 'finland', 'score': 0.014}, {'token': 'part', 'score': 0.012}, {'token': 'japan', 'score': 0.011}, {'token': 'germany', 'score': 0.01}, {'token': 'israel', 'score': 0.01}, {'token': 'brazil', 'score': 0.01}, {'token': '2001', 'score': 0.009}, {'token': 'europe', 'score': 0.009}, {'token': '2006', 'score': 0.008}, {'token': '2009', 'score': 0.008}]",,,
184,belarus,"[{'token': 'belarusian', 'score': 0.989}, {'token': 'russian', 'score': 0.01}, {'token': 'minsk', 'score': 0.0}, {'token': 'belarus', 'score': 0.0}, {'token': 'cyrillic', 'score': 0.0}, {'token': 'ru', 'score': 0.0}, {'token': 'kazakh', 'score': 0.0}, {'token': 'ukrainian', 'score': 0.0}, {'token': 'rus', 'score': 0.0}, {'token': 'я', 'score': 0.0}, {'token': '##а', 'score': 0.0}, {'token': '##ы', 'score': 0.0}, {'token': 'bengali', 'score': 0.0}, {'token': 'italics', 'score': 0.0}, {'token': 'lithuanian', 'score': 0.0}]",,,
185,canada,"[{'token': 'canada', 'score': 0.801}, {'token': 'edmonton', 'score': 0.079}, {'token': 'alberta', 'score': 0.036}, {'token': 'europe', 'score': 0.02}, {'token': 'world', 'score': 0.014}, {'token': 'america', 'score': 0.005}, {'token': 'asia', 'score': 0.004}, {'token': 'calgary', 'score': 0.003}, {'token': 'china', 'score': 0.002}, {'token': 'africa', 'score': 0.001}, {'token': 'germany', 'score': 0.001}, {'token': 'ontario', 'score': 0.001}, {'token': 'australia', 'score': 0.001}, {'token': 'country', 'score': 0.001}, {'token': 'vancouver', 'score': 0.001}]",,,
186,nigeria,"[{'token': 'nigeria', 'score': 0.96}, {'token': 'sudan', 'score': 0.017}, {'token': 'mali', 'score': 0.006}, {'token': 'cameroon', 'score': 0.003}, {'token': 'ethiopia', 'score': 0.003}, {'token': 'niger', 'score': 0.002}, {'token': 'kenya', 'score': 0.001}, {'token': 'libya', 'score': 0.001}, {'token': 'ghana', 'score': 0.001}, {'token': 'nigerian', 'score': 0.001}, {'token': 'chad', 'score': 0.001}, {'token': 'liberia', 'score': 0.001}, {'token': 'senegal', 'score': 0.001}, {'token': 'uganda', 'score': 0.0}, {'token': 'gambia', 'score': 0.0}]","[{'token': '.', 'score': 0.863}, {'token': ';', 'score': 0.076}, {'token': '?', 'score': 0.051}, {'token': '|', 'score': 0.004}, {'token': 'nigeria', 'score': 0.003}, {'token': 'sudan', 'score': 0.001}, {'token': '।', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'kenya', 'score': 0.0}, {'token': 'libya', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'liberia', 'score': 0.0}, {'token': '[unk]', 'score': 0.0}, {'token': 'nigerian', 'score': 0.0}, {'token': ':', 'score': 0.0}]",,
187,vietnam,"[{'token': 'literally', 'score': 0.592}, {'token': 'roughly', 'score': 0.395}, {'token': 'approximately', 'score': 0.002}, {'token': 'loosely', 'score': 0.002}, {'token': 'actually', 'score': 0.001}, {'token': 'vietnamese', 'score': 0.001}, {'token': 'broadly', 'score': 0.001}, {'token': 'essentially', 'score': 0.001}, {'token': 'generally', 'score': 0.001}, {'token': 'basically', 'score': 0.001}, {'token': 'nearly', 'score': 0.0}, {'token': 'almost', 'score': 0.0}, {'token': 'officially', 'score': 0.0}, {'token': 'simply', 'score': 0.0}, {'token': 'effectively', 'score': 0.0}]","[{'token': 'vietnam', 'score': 1.0}, {'token': 'indochina', 'score': 0.0}, {'token': 'vietnamese', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'korea', 'score': 0.0}, {'token': 'viet', 'score': 0.0}, {'token': 'hanoi', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'burma', 'score': 0.0}, {'token': 'saigon', 'score': 0.0}, {'token': 'cambodia', 'score': 0.0}, {'token': 'laos', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'thailand', 'score': 0.0}, {'token': 'ireland', 'score': 0.0}]","[{'token': 'vietnam', 'score': 1.0}, {'token': 'indochina', 'score': 0.0}, {'token': 'vietnamese', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'korea', 'score': 0.0}, {'token': 'viet', 'score': 0.0}, {'token': 'hanoi', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'burma', 'score': 0.0}, {'token': 'cambodia', 'score': 0.0}, {'token': 'congo', 'score': 0.0}, {'token': 'saigon', 'score': 0.0}, {'token': 'laos', 'score': 0.0}, {'token': 'khmer', 'score': 0.0}, {'token': 'america', 'score': 0.0}]",
188,moldova,"[{'token': 'moldova', 'score': 1.0}, {'token': 'romania', 'score': 0.0}, {'token': 'russia', 'score': 0.0}, {'token': 'ukraine', 'score': 0.0}, {'token': 'ussr', 'score': 0.0}, {'token': 'georgia', 'score': 0.0}, {'token': 'mari', 'score': 0.0}, {'token': 'rus', 'score': 0.0}, {'token': 'bulgaria', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'bender', 'score': 0.0}, {'token': 'republic', 'score': 0.0}, {'token': 'ru', 'score': 0.0}, {'token': 'llc', 'score': 0.0}, {'token': 'fl', 'score': 0.0}]","[{'token': ',', 'score': 0.982}, {'token': 'magazine', 'score': 0.003}, {'token': 'press', 'score': 0.001}, {'token': '.', 'score': 0.001}, {'token': ')', 'score': 0.001}, {'token': 'county', 'score': 0.001}, {'token': 'and', 'score': 0.001}, {'token': ';', 'score': 0.0}, {'token': 'romania', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': 'publishing', 'score': 0.0}, {'token': 'edition', 'score': 0.0}, {'token': 'publisher', 'score': 0.0}, {'token': 'university', 'score': 0.0}, {'token': 'publishers', 'score': 0.0}]",,
189,canada,"[{'token': 'canada', 'score': 1.0}, {'token': 'canadian', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': 'canadians', 'score': 0.0}, {'token': 'ontario', 'score': 0.0}, {'token': 'victoria', 'score': 0.0}, {'token': 'commons', 'score': 0.0}, {'token': 'justice', 'score': 0.0}, {'token': 'quebec', 'score': 0.0}, {'token': 'halifax', 'score': 0.0}, {'token': 'province', 'score': 0.0}, {'token': 'france', 'score': 0.0}, {'token': 'virginia', 'score': 0.0}, {'token': 'appeal', 'score': 0.0}, {'token': 'parliament', 'score': 0.0}]",,,
190,finland,"[{'token': 'finnish', 'score': 0.999}, {'token': 'finland', 'score': 0.0}, {'token': 'swedish', 'score': 0.0}, {'token': 'swiss', 'score': 0.0}, {'token': 'finn', 'score': 0.0}, {'token': 'soviet', 'score': 0.0}, {'token': 'norwegian', 'score': 0.0}, {'token': 'japanese', 'score': 0.0}, {'token': 'greek', 'score': 0.0}, {'token': 'kenyan', 'score': 0.0}, {'token': 'retired', 'score': 0.0}, {'token': '##inen', 'score': 0.0}, {'token': 'helsinki', 'score': 0.0}, {'token': 'former', 'score': 0.0}, {'token': 'german', 'score': 0.0}]",,,
