,answers,original,parrot_0,parrot_1,parrot_2
188,montreal,"[{'token': 'montreal', 'score': 0.345}, {'token': 'toronto', 'score': 0.246}, {'token': 'halifax', 'score': 0.102}, {'token': 'ottawa', 'score': 0.057}, {'token': 'kingston', 'score': 0.045}, {'token': 'london', 'score': 0.04}, {'token': 'quebec', 'score': 0.02}, {'token': 'hamilton', 'score': 0.014}, {'token': 'winnipeg', 'score': 0.013}, {'token': 'canada', 'score': 0.009}, {'token': 'ontario', 'score': 0.008}, {'token': 'boston', 'score': 0.005}, {'token': 'vancouver', 'score': 0.005}, {'token': 'victoria', 'score': 0.005}, {'token': 'york', 'score': 0.004}]","[{'token': 'toronto', 'score': 0.319}, {'token': 'montreal', 'score': 0.191}, {'token': 'halifax', 'score': 0.096}, {'token': 'london', 'score': 0.077}, {'token': 'kingston', 'score': 0.067}, {'token': 'ottawa', 'score': 0.059}, {'token': 'quebec', 'score': 0.018}, {'token': 'canada', 'score': 0.018}, {'token': 'winnipeg', 'score': 0.012}, {'token': 'boston', 'score': 0.011}, {'token': 'hamilton', 'score': 0.011}, {'token': 'ontario', 'score': 0.009}, {'token': 'york', 'score': 0.009}, {'token': 'england', 'score': 0.005}, {'token': 'vancouver', 'score': 0.004}]","[{'token': 'toronto', 'score': 0.307}, {'token': 'montreal', 'score': 0.202}, {'token': 'halifax', 'score': 0.087}, {'token': 'london', 'score': 0.087}, {'token': 'kingston', 'score': 0.076}, {'token': 'ottawa', 'score': 0.063}, {'token': 'quebec', 'score': 0.015}, {'token': 'canada', 'score': 0.015}, {'token': 'winnipeg', 'score': 0.014}, {'token': 'hamilton', 'score': 0.011}, {'token': 'boston', 'score': 0.01}, {'token': 'ontario', 'score': 0.008}, {'token': 'york', 'score': 0.008}, {'token': 'england', 'score': 0.005}, {'token': 'vancouver', 'score': 0.004}]","[{'token': 'toronto', 'score': 0.326}, {'token': 'montreal', 'score': 0.212}, {'token': 'halifax', 'score': 0.083}, {'token': 'london', 'score': 0.073}, {'token': 'kingston', 'score': 0.072}, {'token': 'ottawa', 'score': 0.071}, {'token': 'canada', 'score': 0.017}, {'token': 'quebec', 'score': 0.013}, {'token': 'winnipeg', 'score': 0.012}, {'token': 'hamilton', 'score': 0.01}, {'token': 'boston', 'score': 0.009}, {'token': 'ontario', 'score': 0.008}, {'token': 'york', 'score': 0.006}, {'token': 'vancouver', 'score': 0.005}, {'token': 'england', 'score': 0.004}]"
189,nice,"[{'token': 'marseille', 'score': 0.698}, {'token': 'toulon', 'score': 0.115}, {'token': 'nice', 'score': 0.06}, {'token': 'lens', 'score': 0.059}, {'token': 'cannes', 'score': 0.018}, {'token': 'var', 'score': 0.008}, {'token': 'provence', 'score': 0.007}, {'token': 'bordeaux', 'score': 0.007}, {'token': 'gap', 'score': 0.006}, {'token': 'brest', 'score': 0.003}, {'token': 'cher', 'score': 0.003}, {'token': 'condom', 'score': 0.002}, {'token': 'toulouse', 'score': 0.002}, {'token': 'lyon', 'score': 0.001}, {'token': 'lot', 'score': 0.001}]","[{'token': 'marseille', 'score': 0.557}, {'token': 'lens', 'score': 0.119}, {'token': 'toulon', 'score': 0.117}, {'token': 'nice', 'score': 0.089}, {'token': 'gap', 'score': 0.019}, {'token': 'bordeaux', 'score': 0.016}, {'token': 'var', 'score': 0.012}, {'token': 'cannes', 'score': 0.012}, {'token': 'provence', 'score': 0.008}, {'token': 'condom', 'score': 0.005}, {'token': 'brest', 'score': 0.004}, {'token': 'lot', 'score': 0.004}, {'token': 'cher', 'score': 0.003}, {'token': 'toulouse', 'score': 0.003}, {'token': 'tours', 'score': 0.002}]",,
190,tallinn,"[{'token': 'tallinn', 'score': 0.999}, {'token': 'estonia', 'score': 0.0}, {'token': 'rouge', 'score': 0.0}, {'token': 'est', 'score': 0.0}, {'token': 'estonian', 'score': 0.0}, {'token': '##vere', 'score': 0.0}, {'token': 'riga', 'score': 0.0}, {'token': 'helsinki', 'score': 0.0}, {'token': 'vila', 'score': 0.0}, {'token': 'norma', 'score': 0.0}, {'token': 'leningrad', 'score': 0.0}, {'token': 'home', 'score': 0.0}, {'token': 'richmond', 'score': 0.0}, {'token': 'normal', 'score': 0.0}, {'token': 'albert', 'score': 0.0}]",,,
191,perth,"[{'token': 'perth', 'score': 0.944}, {'token': 'adelaide', 'score': 0.04}, {'token': 'albany', 'score': 0.009}, {'token': 'melbourne', 'score': 0.001}, {'token': 'guildford', 'score': 0.001}, {'token': 'murdoch', 'score': 0.001}, {'token': 'fremantle', 'score': 0.001}, {'token': 'berkeley', 'score': 0.0}, {'token': 'austin', 'score': 0.0}, {'token': 'london', 'score': 0.0}, {'token': 'salem', 'score': 0.0}, {'token': 'logan', 'score': 0.0}, {'token': 'bolt', 'score': 0.0}, {'token': 'claremont', 'score': 0.0}, {'token': 'boulder', 'score': 0.0}]",,,
192,lviv,"[{'token': 'lviv', 'score': 0.971}, {'token': 'today', 'score': 0.027}, {'token': 'kiev', 'score': 0.0}, {'token': 'galicia', 'score': 0.0}, {'token': 'vienna', 'score': 0.0}, {'token': 'krakow', 'score': 0.0}, {'token': 'people', 'score': 0.0}, {'token': 'bishop', 'score': 0.0}, {'token': 'city', 'score': 0.0}, {'token': 'warsaw', 'score': 0.0}, {'token': 'bratislava', 'score': 0.0}, {'token': 'town', 'score': 0.0}, {'token': 'ukraine', 'score': 0.0}, {'token': 'mary', 'score': 0.0}, {'token': 'needle', 'score': 0.0}]",,,
193,sydney,"[{'token': 'sydney', 'score': 0.984}, {'token': 'melbourne', 'score': 0.012}, {'token': 'parramatta', 'score': 0.001}, {'token': 'hobart', 'score': 0.001}, {'token': 'london', 'score': 0.0}, {'token': 'adelaide', 'score': 0.0}, {'token': 'liverpool', 'score': 0.0}, {'token': 'brisbane', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': 'newcastle', 'score': 0.0}, {'token': 'nsw', 'score': 0.0}, {'token': 'perth', 'score': 0.0}, {'token': 'fremantle', 'score': 0.0}, {'token': 'bathurst', 'score': 0.0}, {'token': 'edinburgh', 'score': 0.0}]",,,
194,riverside,"[{'token': 'riverside', 'score': 0.942}, {'token': 'corona', 'score': 0.047}, {'token': 'needles', 'score': 0.001}, {'token': 'venice', 'score': 0.001}, {'token': 'carson', 'score': 0.001}, {'token': 'bernardino', 'score': 0.001}, {'token': 'sacramento', 'score': 0.0}, {'token': 'newark', 'score': 0.0}, {'token': 'anaheim', 'score': 0.0}, {'token': 'fontana', 'score': 0.0}, {'token': 'downtown', 'score': 0.0}, {'token': 'glendale', 'score': 0.0}, {'token': 'ontario', 'score': 0.0}, {'token': 'citrus', 'score': 0.0}, {'token': 'davis', 'score': 0.0}]",,,
195,caracas,"[{'token': 'caracas', 'score': 0.934}, {'token': 'venezuela', 'score': 0.03}, {'token': 'valencia', 'score': 0.006}, {'token': 'havana', 'score': 0.003}, {'token': 'madrid', 'score': 0.002}, {'token': 'barcelona', 'score': 0.002}, {'token': 'bogota', 'score': 0.002}, {'token': 'miami', 'score': 0.002}, {'token': 'santiago', 'score': 0.001}, {'token': 'lima', 'score': 0.001}, {'token': 'mexico', 'score': 0.001}, {'token': 'rome', 'score': 0.001}, {'token': 'paris', 'score': 0.001}, {'token': 'venezuelan', 'score': 0.001}, {'token': 'montevideo', 'score': 0.001}]",,,
196,winnipeg,"[{'token': 'winnipeg', 'score': 0.986}, {'token': 'it', 'score': 0.014}, {'token': 'manitoba', 'score': 0.001}, {'token': 'brandon', 'score': 0.0}, {'token': 'downtown', 'score': 0.0}, {'token': 'he', 'score': 0.0}, {'token': 'montreal', 'score': 0.0}, {'token': 'regina', 'score': 0.0}, {'token': 'dauphin', 'score': 0.0}, {'token': 'ottawa', 'score': 0.0}, {'token': 'garry', 'score': 0.0}, {'token': 'canada', 'score': 0.0}, {'token': 'saskatoon', 'score': 0.0}, {'token': 'buffalo', 'score': 0.0}, {'token': 'ndp', 'score': 0.0}]","[{'token': 'manitoba', 'score': 0.89}, {'token': 'canada', 'score': 0.095}, {'token': 'winnipeg', 'score': 0.004}, {'token': 'nation', 'score': 0.003}, {'token': 'province', 'score': 0.002}, {'token': 'country', 'score': 0.001}, {'token': 'provincial', 'score': 0.001}, {'token': 'saskatchewan', 'score': 0.0}, {'token': 'it', 'score': 0.0}, {'token': 'brandon', 'score': 0.0}, {'token': 'alberta', 'score': 0.0}, {'token': 'bc', 'score': 0.0}, {'token': 'today', 'score': 0.0}, {'token': 'the', 'score': 0.0}, {'token': 'thompson', 'score': 0.0}]","[{'token': 'national', 'score': 0.674}, {'token': 'manitoba', 'score': 0.149}, {'token': 'winnipeg', 'score': 0.14}, {'token': 'federal', 'score': 0.011}, {'token': 'canadian', 'score': 0.005}, {'token': 'provincial', 'score': 0.004}, {'token': 'capital', 'score': 0.002}, {'token': 'new', 'score': 0.002}, {'token': 'prairie', 'score': 0.001}, {'token': 'northern', 'score': 0.001}, {'token': 'thompson', 'score': 0.0}, {'token': 'rainy', 'score': 0.0}, {'token': 'lac', 'score': 0.0}, {'token': 'north', 'score': 0.0}, {'token': 'kerry', 'score': 0.0}]",
197,turin,"[{'token': 'paris', 'score': 0.393}, {'token': 'turin', 'score': 0.347}, {'token': 'nice', 'score': 0.066}, {'token': 'rome', 'score': 0.054}, {'token': 'milan', 'score': 0.036}, {'token': 'london', 'score': 0.032}, {'token': 'vienna', 'score': 0.009}, {'token': 'lyons', 'score': 0.007}, {'token': 'lyon', 'score': 0.004}, {'token': 'palermo', 'score': 0.004}, {'token': 'berlin', 'score': 0.004}, {'token': 'savoy', 'score': 0.003}, {'token': '1860', 'score': 0.003}, {'token': 'brussels', 'score': 0.002}, {'token': 'basel', 'score': 0.002}]","[{'token': 'savoy', 'score': 0.846}, {'token': 'nice', 'score': 0.095}, {'token': 'milan', 'score': 0.008}, {'token': 'paris', 'score': 0.007}, {'token': 'tyrol', 'score': 0.007}, {'token': 'piedmont', 'score': 0.006}, {'token': 'provence', 'score': 0.004}, {'token': 'champagne', 'score': 0.003}, {'token': 'sardinia', 'score': 0.003}, {'token': 'marche', 'score': 0.002}, {'token': 'turin', 'score': 0.002}, {'token': 'eu', 'score': 0.001}, {'token': 'burgundy', 'score': 0.001}, {'token': 'lombard', 'score': 0.001}, {'token': 'bar', 'score': 0.001}]","[{'token': 'savoy', 'score': 0.799}, {'token': 'nice', 'score': 0.129}, {'token': 'marche', 'score': 0.007}, {'token': 'paris', 'score': 0.006}, {'token': 'milan', 'score': 0.006}, {'token': 'piedmont', 'score': 0.005}, {'token': 'provence', 'score': 0.004}, {'token': 'turin', 'score': 0.004}, {'token': 'tyrol', 'score': 0.004}, {'token': 'champagne', 'score': 0.003}, {'token': 'haute', 'score': 0.002}, {'token': 'lombard', 'score': 0.002}, {'token': 'sardinia', 'score': 0.001}, {'token': 'geneva', 'score': 0.001}, {'token': 'parma', 'score': 0.001}]","[{'token': 'savoy', 'score': 0.782}, {'token': 'nice', 'score': 0.146}, {'token': 'piedmont', 'score': 0.011}, {'token': 'sardinia', 'score': 0.009}, {'token': 'milan', 'score': 0.007}, {'token': 'paris', 'score': 0.007}, {'token': 'provence', 'score': 0.005}, {'token': 'tyrol', 'score': 0.005}, {'token': 'turin', 'score': 0.004}, {'token': 'champagne', 'score': 0.003}, {'token': 'marche', 'score': 0.003}, {'token': 'eu', 'score': 0.002}, {'token': 'bar', 'score': 0.002}, {'token': 'lombard', 'score': 0.001}, {'token': 'burgundy', 'score': 0.001}]"
198,milan,"[{'token': 'milano', 'score': 0.623}, {'token': 'milan', 'score': 0.366}, {'token': 'inter', 'score': 0.003}, {'token': 'italia', 'score': 0.002}, {'token': 'lombardy', 'score': 0.001}, {'token': 'como', 'score': 0.0}, {'token': 'torino', 'score': 0.0}, {'token': 'italy', 'score': 0.0}, {'token': 'roma', 'score': 0.0}, {'token': 'club', 'score': 0.0}, {'token': 'football', 'score': 0.0}, {'token': 'bologna', 'score': 0.0}, {'token': 'italiana', 'score': 0.0}, {'token': 'italian', 'score': 0.0}, {'token': 'juventus', 'score': 0.0}]","[{'token': '.', 'score': 0.998}, {'token': ';', 'score': 0.002}, {'token': '!', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': '?', 'score': 0.0}, {'token': ',', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': ':', 'score': 0.0}, {'token': ')', 'score': 0.0}, {'token': 'and', 'score': 0.0}, {'token': '-', 'score': 0.0}, {'token': '""', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': '．', 'score': 0.0}]","[{'token': 'northern', 'score': 0.375}, {'token': 'the', 'score': 0.237}, {'token': 'central', 'score': 0.099}, {'token': 'southern', 'score': 0.085}, {'token': 'eastern', 'score': 0.033}, {'token': 'italian', 'score': 0.031}, {'token': 'milan', 'score': 0.023}, {'token': 'north', 'score': 0.013}, {'token': 'lombard', 'score': 0.01}, {'token': 'upper', 'score': 0.009}, {'token': 'west', 'score': 0.009}, {'token': 'lower', 'score': 0.008}, {'token': 'lombardy', 'score': 0.007}, {'token': 'east', 'score': 0.007}, {'token': 'western', 'score': 0.006}]",
199,tehran,"[{'token': '[unk]', 'score': 0.471}, {'token': '##ه', 'score': 0.222}, {'token': '##ی', 'score': 0.027}, {'token': '##و', 'score': 0.02}, {'token': ';', 'score': 0.017}, {'token': '(', 'score': 0.014}, {'token': ',', 'score': 0.009}, {'token': ')', 'score': 0.009}, {'token': '-', 'score': 0.006}, {'token': 'persian', 'score': 0.005}, {'token': '1989', 'score': 0.005}, {'token': 'born', 'score': 0.004}, {'token': '1979', 'score': 0.004}, {'token': '##ح', 'score': 0.004}, {'token': '1969', 'score': 0.003}]",,,
200,carthage,"[{'token': 'africa', 'score': 0.494}, {'token': 'carthage', 'score': 0.398}, {'token': 'sicily', 'score': 0.019}, {'token': 'berber', 'score': 0.018}, {'token': 'spain', 'score': 0.017}, {'token': 'italy', 'score': 0.013}, {'token': 'libya', 'score': 0.005}, {'token': 'algeria', 'score': 0.004}, {'token': 'morocco', 'score': 0.004}, {'token': 'gaul', 'score': 0.004}, {'token': 'britain', 'score': 0.002}, {'token': 'tunisia', 'score': 0.002}, {'token': 'ethiopia', 'score': 0.002}, {'token': 'rome', 'score': 0.001}, {'token': 'lydia', 'score': 0.001}]",,,"[{'token': 'carthage', 'score': 0.882}, {'token': 'africa', 'score': 0.072}, {'token': 'sicily', 'score': 0.015}, {'token': 'tunisia', 'score': 0.008}, {'token': 'berber', 'score': 0.005}, {'token': 'spain', 'score': 0.003}, {'token': 'italy', 'score': 0.002}, {'token': 'libya', 'score': 0.002}, {'token': 'tyre', 'score': 0.001}, {'token': 'gaul', 'score': 0.001}, {'token': 'algeria', 'score': 0.001}, {'token': 'mali', 'score': 0.001}, {'token': 'sardinia', 'score': 0.001}, {'token': 'morocco', 'score': 0.0}, {'token': 'rome', 'score': 0.0}]"
201,stockholm,"[{'token': 'sweden', 'score': 0.906}, {'token': 'stockholm', 'score': 0.071}, {'token': 'norway', 'score': 0.009}, {'token': 'finland', 'score': 0.008}, {'token': 'denmark', 'score': 0.002}, {'token': 'uppsala', 'score': 0.001}, {'token': 'gothenburg', 'score': 0.001}, {'token': 'lund', 'score': 0.0}, {'token': 'estonia', 'score': 0.0}, {'token': 'scandinavia', 'score': 0.0}, {'token': 'poland', 'score': 0.0}, {'token': 'pomerania', 'score': 0.0}, {'token': 'russia', 'score': 0.0}, {'token': 'swedish', 'score': 0.0}, {'token': 'iceland', 'score': 0.0}]",,,
202,tripoli,"[{'token': 'tripoli', 'score': 0.585}, {'token': 'libya', 'score': 0.107}, {'token': 'sabha', 'score': 0.063}, {'token': 'augusta', 'score': 0.06}, {'token': 'carthage', 'score': 0.028}, {'token': 'memphis', 'score': 0.013}, {'token': 'libyan', 'score': 0.012}, {'token': 'syracuse', 'score': 0.009}, {'token': 'bone', 'score': 0.008}, {'token': 'petra', 'score': 0.007}, {'token': 'alexandria', 'score': 0.006}, {'token': 'diana', 'score': 0.005}, {'token': 'api', 'score': 0.003}, {'token': 'africa', 'score': 0.003}, {'token': 'olympia', 'score': 0.002}]","[{'token': 'roman', 'score': 0.755}, {'token': 'ancient', 'score': 0.077}, {'token': 'western', 'score': 0.032}, {'token': 'northern', 'score': 0.012}, {'token': 'modern', 'score': 0.01}, {'token': 'southern', 'score': 0.008}, {'token': 'central', 'score': 0.008}, {'token': 'greek', 'score': 0.005}, {'token': 'eastern', 'score': 0.005}, {'token': '-', 'score': 0.004}, {'token': 'new', 'score': 0.003}, {'token': 'egyptian', 'score': 0.003}, {'token': 'hellenistic', 'score': 0.002}, {'token': 'british', 'score': 0.002}, {'token': 'old', 'score': 0.002}]",,
203,moscow,"[{'token': 'moscow', 'score': 0.992}, {'token': 'kiev', 'score': 0.004}, {'token': 'kazan', 'score': 0.001}, {'token': 'russia', 'score': 0.0}, {'token': 'warsaw', 'score': 0.0}, {'token': 'minsk', 'score': 0.0}, {'token': 'petersburg', 'score': 0.0}, {'token': 'prague', 'score': 0.0}, {'token': 'sofia', 'score': 0.0}, {'token': 'odessa', 'score': 0.0}, {'token': 'leningrad', 'score': 0.0}, {'token': 'helsinki', 'score': 0.0}, {'token': 'berlin', 'score': 0.0}, {'token': 'novgorod', 'score': 0.0}, {'token': 'vladimir', 'score': 0.0}]",,,
204,bolton,"[{'token': 'local', 'score': 0.547}, {'token': 'bolton', 'score': 0.167}, {'token': 'the', 'score': 0.156}, {'token': 'lancaster', 'score': 0.028}, {'token': 'landscape', 'score': 0.015}, {'token': 'british', 'score': 0.007}, {'token': 'london', 'score': 0.005}, {'token': 'city', 'score': 0.004}, {'token': 'manchester', 'score': 0.004}, {'token': 'rochdale', 'score': 0.003}, {'token': 'english', 'score': 0.002}, {'token': 'architectural', 'score': 0.002}, {'token': 'specialist', 'score': 0.002}, {'token': 'prominent', 'score': 0.002}, {'token': 'sheffield', 'score': 0.002}]",,,
205,canberra,"[{'token': 'canberra', 'score': 0.715}, {'token': 'adelaide', 'score': 0.051}, {'token': 'darwin', 'score': 0.021}, {'token': 'brisbane', 'score': 0.012}, {'token': 'auburn', 'score': 0.01}, {'token': 'sydney', 'score': 0.007}, {'token': 'melbourne', 'score': 0.007}, {'token': 'hamilton', 'score': 0.006}, {'token': 'hobart', 'score': 0.006}, {'token': 'lyons', 'score': 0.004}, {'token': 'richmond', 'score': 0.003}, {'token': 'doncaster', 'score': 0.003}, {'token': 'windsor', 'score': 0.003}, {'token': 'springfield', 'score': 0.003}, {'token': 'christchurch', 'score': 0.002}]","[{'token': 'the', 'score': 0.269}, {'token': 'chennai', 'score': 0.039}, {'token': 'nairobi', 'score': 0.029}, {'token': 'tokyo', 'score': 0.025}, {'token': 'downtown', 'score': 0.024}, {'token': 'capital', 'score': 0.02}, {'token': 'delhi', 'score': 0.016}, {'token': 'manila', 'score': 0.016}, {'token': 'bangkok', 'score': 0.015}, {'token': 'lagos', 'score': 0.015}, {'token': 'kathmandu', 'score': 0.013}, {'token': 'jakarta', 'score': 0.012}, {'token': 'mumbai', 'score': 0.012}, {'token': 'islamabad', 'score': 0.011}, {'token': 'canberra', 'score': 0.01}]","[{'token': 'the', 'score': 0.484}, {'token': 'chennai', 'score': 0.059}, {'token': 'canberra', 'score': 0.056}, {'token': 'capital', 'score': 0.023}, {'token': 'brisbane', 'score': 0.019}, {'token': 'delhi', 'score': 0.016}, {'token': 'melbourne', 'score': 0.016}, {'token': 'adelaide', 'score': 0.015}, {'token': 'darwin', 'score': 0.015}, {'token': 'perth', 'score': 0.012}, {'token': 'nairobi', 'score': 0.011}, {'token': 'sydney', 'score': 0.01}, {'token': 'mumbai', 'score': 0.009}, {'token': 'islamabad', 'score': 0.008}, {'token': 'bangkok', 'score': 0.008}]","[{'token': 'the', 'score': 0.715}, {'token': 'darwin', 'score': 0.09}, {'token': 'canberra', 'score': 0.08}, {'token': 'adelaide', 'score': 0.041}, {'token': 'melbourne', 'score': 0.011}, {'token': 'brisbane', 'score': 0.01}, {'token': 'sydney', 'score': 0.003}, {'token': 'cairns', 'score': 0.002}, {'token': 'perth', 'score': 0.001}, {'token': 'townsville', 'score': 0.001}, {'token': 'central', 'score': 0.001}, {'token': 'hobart', 'score': 0.001}, {'token': 'victoria', 'score': 0.001}, {'token': 'bowen', 'score': 0.001}, {'token': 'logan', 'score': 0.001}]"
206,hassan,"[{'token': 'hassan', 'score': 0.955}, {'token': 'mysore', 'score': 0.029}, {'token': 'bangalore', 'score': 0.013}, {'token': 'taluk', 'score': 0.001}, {'token': 'here', 'score': 0.0}, {'token': 'kannada', 'score': 0.0}, {'token': 'hastings', 'score': 0.0}, {'token': 'karnataka', 'score': 0.0}, {'token': 'town', 'score': 0.0}, {'token': 'nadia', 'score': 0.0}, {'token': 'salem', 'score': 0.0}, {'token': 'downtown', 'score': 0.0}, {'token': 'una', 'score': 0.0}, {'token': 'austin', 'score': 0.0}, {'token': 'anna', 'score': 0.0}]",,,
