,answers,original,parrot_0,parrot_1,parrot_2
267,sacramento,"[{'token': 'california', 'score': 0.231}, {'token': 'chicago', 'score': 0.103}, {'token': 'philadelphia', 'score': 0.085}, {'token': 'ohio', 'score': 0.034}, {'token': 'illinois', 'score': 0.031}, {'token': 'florida', 'score': 0.029}, {'token': 'detroit', 'score': 0.028}, {'token': 'michigan', 'score': 0.027}, {'token': 'massachusetts', 'score': 0.027}, {'token': 'texas', 'score': 0.023}, {'token': 'connecticut', 'score': 0.023}, {'token': 'boston', 'score': 0.022}, {'token': 'brooklyn', 'score': 0.021}, {'token': 'pennsylvania', 'score': 0.019}, {'token': 'minnesota', 'score': 0.018}]",,,
268,frankfurt,"[{'token': 'frankfurt', 'score': 1.0}, {'token': '##enbach', 'score': 0.0}, {'token': 'hesse', 'score': 0.0}, {'token': 'stein', 'score': 0.0}, {'token': 'cologne', 'score': 0.0}, {'token': 'mainz', 'score': 0.0}, {'token': 'darmstadt', 'score': 0.0}, {'token': 'main', 'score': 0.0}, {'token': 'worms', 'score': 0.0}, {'token': 'bach', 'score': 0.0}, {'token': 'dusseldorf', 'score': 0.0}, {'token': 'berg', 'score': 0.0}, {'token': 'marx', 'score': 0.0}, {'token': 'hamburg', 'score': 0.0}, {'token': 'bonn', 'score': 0.0}]","[{'token': '.', 'score': 0.825}, {'token': ';', 'score': 0.027}, {'token': 'germany', 'score': 0.025}, {'token': 'berlin', 'score': 0.02}, {'token': '|', 'score': 0.015}, {'token': 'london', 'score': 0.007}, {'token': '?', 'score': 0.006}, {'token': 'australia', 'score': 0.003}, {'token': 'switzerland', 'score': 0.003}, {'token': 'france', 'score': 0.002}, {'token': 'europe', 'score': 0.002}, {'token': 'hamburg', 'score': 0.002}, {'token': 'italy', 'score': 0.002}, {'token': 'japan', 'score': 0.002}, {'token': 'austria', 'score': 0.001}]",,
269,birmingham,"[{'token': 'birmingham', 'score': 0.34}, {'token': 'manchester', 'score': 0.145}, {'token': 'surrey', 'score': 0.071}, {'token': 'liverpool', 'score': 0.043}, {'token': 'london', 'score': 0.04}, {'token': 'sheffield', 'score': 0.029}, {'token': 'leeds', 'score': 0.026}, {'token': 'glasgow', 'score': 0.018}, {'token': 'nottingham', 'score': 0.018}, {'token': 'devon', 'score': 0.017}, {'token': 'lancashire', 'score': 0.014}, {'token': 'bristol', 'score': 0.013}, {'token': 'yorkshire', 'score': 0.012}, {'token': 'edinburgh', 'score': 0.011}, {'token': 'worcestershire', 'score': 0.01}]",,,
270,chennai,"[{'token': 'madras', 'score': 0.582}, {'token': 'presidency', 'score': 0.146}, {'token': 'hindu', 'score': 0.061}, {'token': 'government', 'score': 0.05}, {'token': 'loyola', 'score': 0.039}, {'token': 'university', 'score': 0.009}, {'token': 'chennai', 'score': 0.007}, {'token': 'tamil', 'score': 0.007}, {'token': 'andhra', 'score': 0.007}, {'token': 'salem', 'score': 0.006}, {'token': 'the', 'score': 0.003}, {'token': 'victoria', 'score': 0.002}, {'token': 'central', 'score': 0.002}, {'token': 'anna', 'score': 0.002}, {'token': 'city', 'score': 0.002}]","[{'token': 'government', 'score': 0.386}, {'token': 'university', 'score': 0.372}, {'token': 'central', 'score': 0.105}, {'token': 'state', 'score': 0.037}, {'token': 'hindu', 'score': 0.012}, {'token': 'city', 'score': 0.007}, {'token': 'presidency', 'score': 0.006}, {'token': 'muslim', 'score': 0.005}, {'token': 'district', 'score': 0.004}, {'token': 'municipal', 'score': 0.004}, {'token': 'national', 'score': 0.004}, {'token': 'christian', 'score': 0.004}, {'token': 'indian', 'score': 0.003}, {'token': 'college', 'score': 0.002}, {'token': 'madras', 'score': 0.002}]","[{'token': 'madras', 'score': 0.375}, {'token': 'calcutta', 'score': 0.25}, {'token': 'patna', 'score': 0.069}, {'token': 'andhra', 'score': 0.044}, {'token': 'delhi', 'score': 0.036}, {'token': 'bengal', 'score': 0.022}, {'token': 'gujarat', 'score': 0.016}, {'token': 'indian', 'score': 0.015}, {'token': 'bombay', 'score': 0.015}, {'token': 'government', 'score': 0.013}, {'token': 'karnataka', 'score': 0.009}, {'token': 'hindu', 'score': 0.008}, {'token': 'kolkata', 'score': 0.007}, {'token': 'mayo', 'score': 0.005}, {'token': 'harvard', 'score': 0.005}]","[{'token': 'government', 'score': 0.423}, {'token': 'university', 'score': 0.296}, {'token': 'central', 'score': 0.1}, {'token': 'state', 'score': 0.04}, {'token': 'hindu', 'score': 0.026}, {'token': 'city', 'score': 0.008}, {'token': 'presidency', 'score': 0.007}, {'token': 'muslim', 'score': 0.007}, {'token': 'municipal', 'score': 0.007}, {'token': 'madras', 'score': 0.006}, {'token': 'christian', 'score': 0.006}, {'token': 'national', 'score': 0.004}, {'token': 'indian', 'score': 0.004}, {'token': 'district', 'score': 0.004}, {'token': 'intermediate', 'score': 0.002}]"
271,toronto,"[{'token': 'toronto', 'score': 0.407}, {'token': 'montreal', 'score': 0.213}, {'token': 'ottawa', 'score': 0.141}, {'token': 'vancouver', 'score': 0.041}, {'token': 'winnipeg', 'score': 0.035}, {'token': 'calgary', 'score': 0.018}, {'token': 'regina', 'score': 0.013}, {'token': 'hamilton', 'score': 0.012}, {'token': 'edmonton', 'score': 0.011}, {'token': 'canada', 'score': 0.01}, {'token': 'ontario', 'score': 0.009}, {'token': 'quebec', 'score': 0.008}, {'token': 'halifax', 'score': 0.008}, {'token': 'london', 'score': 0.006}, {'token': 'saskatoon', 'score': 0.006}]",,,
272,venice,"[{'token': 'venice', 'score': 0.85}, {'token': 'milan', 'score': 0.043}, {'token': 'florence', 'score': 0.031}, {'token': 'rome', 'score': 0.03}, {'token': 'naples', 'score': 0.016}, {'token': 'padua', 'score': 0.005}, {'token': 'genoa', 'score': 0.005}, {'token': 'trieste', 'score': 0.004}, {'token': 'venetian', 'score': 0.003}, {'token': 'parma', 'score': 0.003}, {'token': 'turin', 'score': 0.002}, {'token': 'verona', 'score': 0.002}, {'token': 'bologna', 'score': 0.001}, {'token': 'siena', 'score': 0.001}, {'token': 'milano', 'score': 0.001}]","[{'token': 'venice', 'score': 0.862}, {'token': 'rome', 'score': 0.034}, {'token': 'florence', 'score': 0.032}, {'token': 'milan', 'score': 0.029}, {'token': 'naples', 'score': 0.014}, {'token': 'genoa', 'score': 0.004}, {'token': 'trieste', 'score': 0.004}, {'token': 'padua', 'score': 0.004}, {'token': 'parma', 'score': 0.003}, {'token': 'venetian', 'score': 0.003}, {'token': 'bologna', 'score': 0.002}, {'token': 'verona', 'score': 0.001}, {'token': 'turin', 'score': 0.001}, {'token': 'siena', 'score': 0.001}, {'token': 'pisa', 'score': 0.001}]","[{'token': 'venice', 'score': 0.742}, {'token': 'milan', 'score': 0.059}, {'token': 'florence', 'score': 0.054}, {'token': 'rome', 'score': 0.053}, {'token': 'naples', 'score': 0.034}, {'token': 'genoa', 'score': 0.01}, {'token': 'trieste', 'score': 0.008}, {'token': 'parma', 'score': 0.006}, {'token': 'padua', 'score': 0.005}, {'token': 'turin', 'score': 0.005}, {'token': 'venetian', 'score': 0.004}, {'token': 'bologna', 'score': 0.004}, {'token': 'verona', 'score': 0.003}, {'token': 'siena', 'score': 0.002}, {'token': 'pisa', 'score': 0.001}]",
273,brooklyn,"[{'token': 'other', 'score': 0.101}, {'token': 'american', 'score': 0.087}, {'token': 'seattle', 'score': 0.044}, {'token': 'chicago', 'score': 0.034}, {'token': 'california', 'score': 0.03}, {'token': 'canadian', 'score': 0.03}, {'token': 'underground', 'score': 0.027}, {'token': 'notable', 'score': 0.022}, {'token': 'boston', 'score': 0.021}, {'token': 'experimental', 'score': 0.021}, {'token': 'different', 'score': 0.019}, {'token': 'independent', 'score': 0.019}, {'token': 'prominent', 'score': 0.018}, {'token': 'local', 'score': 0.018}, {'token': 'japanese', 'score': 0.017}]",,,
274,delhi,"[{'token': '##da', 'score': 0.249}, {'token': '##d', 'score': 0.11}, {'token': '##dc', 'score': 0.067}, {'token': '##du', 'score': 0.035}, {'token': '##bs', 'score': 0.033}, {'token': '##dm', 'score': 0.031}, {'token': '##jm', 'score': 0.012}, {'token': '##b', 'score': 0.012}, {'token': '.', 'score': 0.012}, {'token': '##das', 'score': 0.012}, {'token': 'college', 'score': 0.012}, {'token': '##ds', 'score': 0.011}, {'token': 's', 'score': 0.01}, {'token': 'dr', 'score': 0.009}, {'token': 'r', 'score': 0.009}]",,,
275,london,"[{'token': 'london', 'score': 0.411}, {'token': 'liverpool', 'score': 0.076}, {'token': 'manchester', 'score': 0.069}, {'token': 'bristol', 'score': 0.031}, {'token': 'birmingham', 'score': 0.027}, {'token': 'brighton', 'score': 0.021}, {'token': 'england', 'score': 0.017}, {'token': 'glasgow', 'score': 0.016}, {'token': 'cornwall', 'score': 0.014}, {'token': 'nottingham', 'score': 0.011}, {'token': 'sheffield', 'score': 0.011}, {'token': 'essex', 'score': 0.01}, {'token': 'edinburgh', 'score': 0.01}, {'token': 'leicester', 'score': 0.008}, {'token': 'leeds', 'score': 0.007}]","[{'token': 'london', 'score': 0.399}, {'token': 'brighton', 'score': 0.056}, {'token': 'manchester', 'score': 0.035}, {'token': 'berlin', 'score': 0.021}, {'token': 'birmingham', 'score': 0.02}, {'token': 'uk', 'score': 0.019}, {'token': 'paris', 'score': 0.018}, {'token': 'cardiff', 'score': 0.015}, {'token': 'bristol', 'score': 0.015}, {'token': 'dublin', 'score': 0.015}, {'token': 'glasgow', 'score': 0.014}, {'token': 'liverpool', 'score': 0.013}, {'token': 'brooklyn', 'score': 0.009}, {'token': 'melbourne', 'score': 0.007}, {'token': 'cornwall', 'score': 0.007}]","[{'token': '.', 'score': 0.826}, {'token': ';', 'score': 0.094}, {'token': '|', 'score': 0.041}, {'token': '?', 'score': 0.021}, {'token': 'london', 'score': 0.006}, {'token': '!', 'score': 0.002}, {'token': 'liverpool', 'score': 0.001}, {'token': '...', 'score': 0.0}, {'token': 'england', 'score': 0.0}, {'token': 'glasgow', 'score': 0.0}, {'token': 'germany', 'score': 0.0}, {'token': 'manchester', 'score': 0.0}, {'token': 'jersey', 'score': 0.0}, {'token': 'gibraltar', 'score': 0.0}, {'token': 'australia', 'score': 0.0}]",
276,lyon,"[{'token': 'paris', 'score': 0.448}, {'token': 'lyon', 'score': 0.06}, {'token': 'nice', 'score': 0.05}, {'token': 'marseille', 'score': 0.042}, {'token': 'tours', 'score': 0.032}, {'token': 'bordeaux', 'score': 0.028}, {'token': 'nancy', 'score': 0.023}, {'token': 'versailles', 'score': 0.022}, {'token': 'toulon', 'score': 0.021}, {'token': 'toulouse', 'score': 0.021}, {'token': 'metz', 'score': 0.02}, {'token': 'nantes', 'score': 0.015}, {'token': 'orleans', 'score': 0.014}, {'token': 'rouen', 'score': 0.014}, {'token': 'brest', 'score': 0.013}]",,,
277,newmarket,"[{'token': 'quebec', 'score': 0.619}, {'token': 'montreal', 'score': 0.164}, {'token': 'ontario', 'score': 0.123}, {'token': 'manitoba', 'score': 0.029}, {'token': 'alberta', 'score': 0.014}, {'token': 'toronto', 'score': 0.011}, {'token': 'saskatchewan', 'score': 0.01}, {'token': 'ottawa', 'score': 0.01}, {'token': 'newfoundland', 'score': 0.003}, {'token': 'winnipeg', 'score': 0.002}, {'token': 'canada', 'score': 0.001}, {'token': 'victoria', 'score': 0.001}, {'token': 'mcgill', 'score': 0.001}, {'token': 'edmonton', 'score': 0.001}, {'token': 'vancouver', 'score': 0.0}]",,,
278,kensington,"[{'token': 'london', 'score': 0.276}, {'token': 'england', 'score': 0.126}, {'token': 'liverpool', 'score': 0.061}, {'token': 'manchester', 'score': 0.045}, {'token': 'glasgow', 'score': 0.027}, {'token': 'edinburgh', 'score': 0.021}, {'token': 'scotland', 'score': 0.02}, {'token': 'birmingham', 'score': 0.019}, {'token': 'cambridge', 'score': 0.017}, {'token': 'oxford', 'score': 0.017}, {'token': 'bristol', 'score': 0.017}, {'token': 'sheffield', 'score': 0.011}, {'token': 'nottingham', 'score': 0.01}, {'token': 'leeds', 'score': 0.009}, {'token': 'devon', 'score': 0.008}]",,,
279,paris,"[{'token': 'paris', 'score': 0.937}, {'token': 'france', 'score': 0.011}, {'token': 'london', 'score': 0.011}, {'token': 'geneva', 'score': 0.006}, {'token': 'brussels', 'score': 0.005}, {'token': 'rome', 'score': 0.005}, {'token': 'montreal', 'score': 0.002}, {'token': 'florence', 'score': 0.001}, {'token': 'liege', 'score': 0.001}, {'token': 'munich', 'score': 0.001}, {'token': 'nancy', 'score': 0.001}, {'token': 'philadelphia', 'score': 0.001}, {'token': 'antwerp', 'score': 0.001}, {'token': 'lyon', 'score': 0.001}, {'token': 'boston', 'score': 0.001}]","[{'token': 'paris', 'score': 0.569}, {'token': '.', 'score': 0.228}, {'token': 'london', 'score': 0.065}, {'token': 'france', 'score': 0.021}, {'token': ';', 'score': 0.016}, {'token': 'rome', 'score': 0.008}, {'token': 'berlin', 'score': 0.007}, {'token': '?', 'score': 0.006}, {'token': 'geneva', 'score': 0.006}, {'token': 'lyon', 'score': 0.005}, {'token': 'vienna', 'score': 0.004}, {'token': 'munich', 'score': 0.004}, {'token': 'florence', 'score': 0.003}, {'token': 'england', 'score': 0.003}, {'token': 'antwerp', 'score': 0.002}]","[{'token': 'paris', 'score': 0.419}, {'token': '.', 'score': 0.407}, {'token': 'london', 'score': 0.055}, {'token': ';', 'score': 0.018}, {'token': 'france', 'score': 0.015}, {'token': 'berlin', 'score': 0.006}, {'token': 'geneva', 'score': 0.005}, {'token': 'rome', 'score': 0.004}, {'token': 'lyon', 'score': 0.004}, {'token': '?', 'score': 0.004}, {'token': 'florence', 'score': 0.003}, {'token': 'england', 'score': 0.003}, {'token': 'boston', 'score': 0.003}, {'token': 'munich', 'score': 0.003}, {'token': 'dusseldorf', 'score': 0.002}]",
280,adelaide,"[{'token': 'australian', 'score': 0.073}, {'token': 'parramatta', 'score': 0.024}, {'token': 'sydney', 'score': 0.022}, {'token': 'melbourne', 'score': 0.022}, {'token': 'everton', 'score': 0.021}, {'token': 'brisbane', 'score': 0.018}, {'token': 'afl', 'score': 0.018}, {'token': 'timbers', 'score': 0.017}, {'token': 'roar', 'score': 0.017}, {'token': 'mariners', 'score': 0.016}, {'token': 'professional', 'score': 0.016}, {'token': 'olympic', 'score': 0.016}, {'token': 'juventus', 'score': 0.013}, {'token': 'queensland', 'score': 0.013}, {'token': 'newcastle', 'score': 0.013}]","[{'token': 'australian', 'score': 0.084}, {'token': 'melbourne', 'score': 0.03}, {'token': 'sydney', 'score': 0.029}, {'token': 'queensland', 'score': 0.025}, {'token': 'brisbane', 'score': 0.024}, {'token': 'everton', 'score': 0.024}, {'token': 'parramatta', 'score': 0.023}, {'token': 'afl', 'score': 0.023}, {'token': 'roar', 'score': 0.022}, {'token': 'nrl', 'score': 0.02}, {'token': 'essendon', 'score': 0.016}, {'token': 'collingwood', 'score': 0.015}, {'token': 'newcastle', 'score': 0.015}, {'token': 'australia', 'score': 0.013}, {'token': 'mariners', 'score': 0.013}]",,
281,athens,"[{'token': 'gaul', 'score': 0.12}, {'token': 'syria', 'score': 0.067}, {'token': 'provence', 'score': 0.064}, {'token': 'calabria', 'score': 0.05}, {'token': 'constantinople', 'score': 0.048}, {'token': 'crete', 'score': 0.042}, {'token': 'sicily', 'score': 0.041}, {'token': 'cyprus', 'score': 0.04}, {'token': 'antioch', 'score': 0.037}, {'token': 'greece', 'score': 0.037}, {'token': 'italy', 'score': 0.035}, {'token': 'tunisia', 'score': 0.029}, {'token': 'alexandria', 'score': 0.025}, {'token': 'athens', 'score': 0.025}, {'token': 'macedonia', 'score': 0.024}]","[{'token': 'constantinople', 'score': 0.089}, {'token': 'syria', 'score': 0.062}, {'token': 'athens', 'score': 0.062}, {'token': 'crete', 'score': 0.061}, {'token': 'greece', 'score': 0.055}, {'token': 'gaul', 'score': 0.054}, {'token': 'antioch', 'score': 0.054}, {'token': 'alexandria', 'score': 0.051}, {'token': 'macedonia', 'score': 0.042}, {'token': 'cyprus', 'score': 0.037}, {'token': 'sicily', 'score': 0.035}, {'token': 'calabria', 'score': 0.031}, {'token': 'italy', 'score': 0.029}, {'token': 'anatolia', 'score': 0.016}, {'token': 'provence', 'score': 0.016}]",,
282,berlin,"[{'token': 'berlin', 'score': 0.684}, {'token': 'dresden', 'score': 0.085}, {'token': 'potsdam', 'score': 0.078}, {'token': 'kassel', 'score': 0.013}, {'token': 'vienna', 'score': 0.013}, {'token': 'danzig', 'score': 0.011}, {'token': 'leipzig', 'score': 0.01}, {'token': 'weimar', 'score': 0.008}, {'token': 'frankfurt', 'score': 0.008}, {'token': 'brandenburg', 'score': 0.006}, {'token': 'hamburg', 'score': 0.006}, {'token': 'nuremberg', 'score': 0.006}, {'token': 'prague', 'score': 0.005}, {'token': 'hanover', 'score': 0.004}, {'token': 'prussia', 'score': 0.004}]","[{'token': 'berlin', 'score': 0.77}, {'token': 'potsdam', 'score': 0.085}, {'token': 'dresden', 'score': 0.035}, {'token': 'brandenburg', 'score': 0.013}, {'token': 'prussia', 'score': 0.009}, {'token': 'danzig', 'score': 0.008}, {'token': 'frankfurt', 'score': 0.008}, {'token': 'kassel', 'score': 0.006}, {'token': 'vienna', 'score': 0.006}, {'token': 'leipzig', 'score': 0.004}, {'token': 'weimar', 'score': 0.003}, {'token': 'prague', 'score': 0.003}, {'token': 'saxony', 'score': 0.003}, {'token': 'heidelberg', 'score': 0.003}, {'token': 'prussian', 'score': 0.002}]","[{'token': 'berlin', 'score': 0.739}, {'token': 'potsdam', 'score': 0.099}, {'token': 'dresden', 'score': 0.058}, {'token': 'kassel', 'score': 0.012}, {'token': 'brandenburg', 'score': 0.011}, {'token': 'vienna', 'score': 0.008}, {'token': 'danzig', 'score': 0.006}, {'token': 'prussia', 'score': 0.006}, {'token': 'frankfurt', 'score': 0.005}, {'token': 'leipzig', 'score': 0.004}, {'token': 'weimar', 'score': 0.004}, {'token': 'prague', 'score': 0.003}, {'token': 'hanover', 'score': 0.003}, {'token': 'halle', 'score': 0.002}, {'token': 'heidelberg', 'score': 0.002}]","[{'token': 'berlin', 'score': 0.849}, {'token': 'potsdam', 'score': 0.09}, {'token': 'dresden', 'score': 0.011}, {'token': 'prussia', 'score': 0.01}, {'token': 'brandenburg', 'score': 0.006}, {'token': 'frankfurt', 'score': 0.004}, {'token': 'danzig', 'score': 0.004}, {'token': 'germany', 'score': 0.002}, {'token': 'kassel', 'score': 0.002}, {'token': 'vienna', 'score': 0.002}, {'token': 'leipzig', 'score': 0.002}, {'token': 'prussian', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'halle', 'score': 0.001}, {'token': 'saxony', 'score': 0.001}]"
283,pasadena,"[{'token': 'chicago', 'score': 0.169}, {'token': 'philadelphia', 'score': 0.146}, {'token': 'california', 'score': 0.058}, {'token': 'boston', 'score': 0.039}, {'token': 'texas', 'score': 0.025}, {'token': 'ohio', 'score': 0.024}, {'token': 'detroit', 'score': 0.024}, {'token': 'massachusetts', 'score': 0.02}, {'token': 'brooklyn', 'score': 0.018}, {'token': 'illinois', 'score': 0.016}, {'token': 'minnesota', 'score': 0.016}, {'token': 'pennsylvania', 'score': 0.015}, {'token': 'dallas', 'score': 0.015}, {'token': 'connecticut', 'score': 0.014}, {'token': 'virginia', 'score': 0.014}]","[{'token': 'chicago', 'score': 0.17}, {'token': 'philadelphia', 'score': 0.11}, {'token': 'california', 'score': 0.055}, {'token': 'ohio', 'score': 0.035}, {'token': 'boston', 'score': 0.035}, {'token': 'texas', 'score': 0.028}, {'token': 'massachusetts', 'score': 0.017}, {'token': 'detroit', 'score': 0.017}, {'token': 'minnesota', 'score': 0.017}, {'token': 'illinois', 'score': 0.016}, {'token': 'virginia', 'score': 0.014}, {'token': 'tennessee', 'score': 0.014}, {'token': 'cincinnati', 'score': 0.014}, {'token': 'pennsylvania', 'score': 0.014}, {'token': 'indiana', 'score': 0.014}]",,
284,melbourne,"[{'token': 'england', 'score': 0.643}, {'token': 'london', 'score': 0.131}, {'token': 'britain', 'score': 0.099}, {'token': 'australia', 'score': 0.018}, {'token': 'scotland', 'score': 0.014}, {'token': 'jamaica', 'score': 0.01}, {'token': 'ireland', 'score': 0.01}, {'token': 'wales', 'score': 0.005}, {'token': 'barbados', 'score': 0.005}, {'token': 'america', 'score': 0.004}, {'token': 'liverpool', 'score': 0.003}, {'token': 'sydney', 'score': 0.003}, {'token': 'parliament', 'score': 0.003}, {'token': 'plymouth', 'score': 0.002}, {'token': 'dublin', 'score': 0.002}]","[{'token': '.', 'score': 0.963}, {'token': ';', 'score': 0.027}, {'token': '?', 'score': 0.004}, {'token': 'sydney', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'england', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'australia', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'melbourne', 'score': 0.0}, {'token': 'tasmania', 'score': 0.0}, {'token': 'britain', 'score': 0.0}, {'token': 'brisbane', 'score': 0.0}, {'token': 'adelaide', 'score': 0.0}, {'token': 'victoria', 'score': 0.0}]","[{'token': '.', 'score': 0.964}, {'token': ';', 'score': 0.026}, {'token': '?', 'score': 0.004}, {'token': 'sydney', 'score': 0.001}, {'token': 'london', 'score': 0.001}, {'token': 'england', 'score': 0.001}, {'token': 'australia', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': '|', 'score': 0.0}, {'token': 'melbourne', 'score': 0.0}, {'token': 'tasmania', 'score': 0.0}, {'token': 'britain', 'score': 0.0}, {'token': 'adelaide', 'score': 0.0}, {'token': 'victoria', 'score': 0.0}, {'token': 'brisbane', 'score': 0.0}]",
