obj_label,masked_sentence,masked_sentence_roberta
canada,"Albert Préfontaine (October 11, 1861 - February 21, 1935) was a politician in Manitoba, [MASK].","Albert Préfontaine (October 11, 1861 - February 21, 1935) was a politician in Manitoba, <mask>."
canada,"Albert Préfontaine (October 11, 1861 - February 21, 1935) was a politician in Manitoba, [MASK].","Albert Préfontaine (October 11, 1861 - February 21, 1935) was a politician in Manitoba, <mask>."
france,"Guillaume Moreau (born March 8, 1983 in Limoges, [MASK]) is a French racing driver who is currently competing in the Le Mans Series.","Guillaume Moreau (born March 8, 1983 in Limoges, <mask>) is a French racing driver who is currently competing in the Le Mans Series."
france,"A student of Delorme and Gros, he designed a large number of medals, largely referring to public events, such as the death of Louis XV, the coronation of Louis XVI, the birth of the Dauphin, the invention of the hot air balloon by the Montgolfier brothers, the voyage of Lapeyrouse, the Federation of the Départements of [MASK], the Abolition of Privileges, and Moreau's crossing of the Rhine in year VIII.","A student of Delorme and Gros, he designed a large number of medals, largely referring to public events, such as the death of Louis XV, the coronation of Louis XVI, the birth of the Dauphin, the invention of the hot air balloon by the Montgolfier brothers, the voyage of Lapeyrouse, the Federation of the Départements of <mask>, the Abolition of Privileges, and Moreau's crossing of the Rhine in year VIII."
france,"After Jourdan was beaten again at the Battle of Würzburg on 3 September, Moreau was forced to abandon southern Bavaria to avoid being cut off from [MASK].","After Jourdan was beaten again at the Battle of Würzburg on 3 September, Moreau was forced to abandon southern Bavaria to avoid being cut off from <mask>."
france,"By the beginning of September, the increasingly isolated Moreau was compelled to retrace his steps toward [MASK].","By the beginning of September, the increasingly isolated Moreau was compelled to retrace his steps toward <mask>."
france,Moreau briskly repulsed Latour at Biberach and safely reached the Rhine before Charles cut him off from [MASK].,Moreau briskly repulsed Latour at Biberach and safely reached the Rhine before Charles cut him off from <mask>.
france,"He acted as editor of L'Ami des lois and other French journals until 1799, when he was expelled from [MASK]; he succeeded, however, in obtaining employment under General Moreau, upon whose fall in 1804 he declared himself a Bonapartist.","He acted as editor of L'Ami des lois and other French journals until 1799, when he was expelled from <mask>; he succeeded, however, in obtaining employment under General Moreau, upon whose fall in 1804 he declared himself a Bonapartist."
sweden,Illwinter Game Design (formerly Bogus) is the name of a small software company in [MASK] composed of Johan Karlsson and Kristoffer Osterman.,Illwinter Game Design (formerly Bogus) is the name of a small software company in <mask> composed of Johan Karlsson and Kristoffer Osterman.
iran,"Ali Reza Eftekhari (Persian: علیرضا افتخاری , March 30, 1958 in Isfahan, [MASK] is an Iranian vocalist of Iranian classical and popular music.","Ali Reza Eftekhari (Persian: علیرضا افتخاری , March 30, 1958 in Isfahan, <mask> is an Iranian vocalist of Iranian classical and popular music."
iran,"Ali Reza Eftekhari (Persian: علیرضا افتخاری , March 30, 1958 in Isfahan, [MASK] is an Iranian vocalist of Iranian classical and popular music.","Ali Reza Eftekhari (Persian: علیرضا افتخاری , March 30, 1958 in Isfahan, <mask> is an Iranian vocalist of Iranian classical and popular music."
india,"Kalraj Mishra is the [MASK] Cabinet Minister of Micro, Small and Medium Enterprises in the BJP-led NDA government of Prime Minister Narendra Modi.","Kalraj Mishra is the <mask> Cabinet Minister of Micro, Small and Medium Enterprises in the BJP-led NDA government of Prime Minister Narendra Modi."
india,"Kalraj Mishra is the [MASK] Cabinet Minister of Micro, Small and Medium Enterprises in the BJP-led NDA government of Prime Minister Narendra Modi.","Kalraj Mishra is the <mask> Cabinet Minister of Micro, Small and Medium Enterprises in the BJP-led NDA government of Prime Minister Narendra Modi."
france,Elizabeth Markevitch was born in [MASK] as daughter of the cellist Dimitry Markevitch and niece of the composer and director Igor Markevitch.,Elizabeth Markevitch was born in <mask> as daughter of the cellist Dimitry Markevitch and niece of the composer and director Igor Markevitch.
france,"Among his students in [MASK] and America who went on to international fame were Igor Markevitch, Neville Marriner, André Previn, Lorin Maazel, Seiji Ozawa and David Zinman.","Among his students in <mask> and America who went on to international fame were Igor Markevitch, Neville Marriner, André Previn, Lorin Maazel, Seiji Ozawa and David Zinman."
singapore,Howe Yoon Chong (Chinese: 侯永昌; pinyin: Hóu Yǒngchāng) (1923 – 21 August 2007) was a Minister in the Cabinet of [MASK] and a member of parliament for Potong Pasir from 1979 to 1984.,Howe Yoon Chong (Chinese: 侯永昌; pinyin: Hóu Yǒngchāng) (1923 – 21 August 2007) was a Minister in the Cabinet of <mask> and a member of parliament for Potong Pasir from 1979 to 1984.
singapore,Howe Yoon Chong (Chinese: 侯永昌; pinyin: Hóu Yǒngchāng) (1923 – 21 August 2007) was a Minister in the Cabinet of [MASK] and a member of parliament for Potong Pasir from 1979 to 1984.,Howe Yoon Chong (Chinese: 侯永昌; pinyin: Hóu Yǒngchāng) (1923 – 21 August 2007) was a Minister in the Cabinet of <mask> and a member of parliament for Potong Pasir from 1979 to 1984.
canada,"John James Kinley, ONS CD (23 September 1925 – 1 May 2012) was a [MASK] engineer, industrialist and the 29th Lieutenant Governor of Nova Scotia since confederation.","John James Kinley, ONS CD (23 September 1925 – 1 May 2012) was a <mask> engineer, industrialist and the 29th Lieutenant Governor of Nova Scotia since confederation."
canada,"John James Kinley, ONS CD (23 September 1925 – 1 May 2012) was a [MASK] engineer, industrialist and the 29th Lieutenant Governor of Nova Scotia since confederation.","John James Kinley, ONS CD (23 September 1925 – 1 May 2012) was a <mask> engineer, industrialist and the 29th Lieutenant Governor of Nova Scotia since confederation."
canada,"John James Kinley (October 15, 1881 – August 23, 1971) was an industrialist, pharmaceutical chemist, journalist, ship owner and political figure in Nova Scotia, [MASK].","John James Kinley (October 15, 1881 – August 23, 1971) was an industrialist, pharmaceutical chemist, journalist, ship owner and political figure in Nova Scotia, <mask>."
italy,"Antonio Banfi (Vimercate, 30 September 1886 – Milano, 22 July 1957) was an [MASK] philosopher and senator.","Antonio Banfi (Vimercate, 30 September 1886 – Milano, 22 July 1957) was an <mask> philosopher and senator."
italy,"Antonio Banfi (Vimercate, 30 September 1886 – Milano, 22 July 1957) was an [MASK] philosopher and senator.","Antonio Banfi (Vimercate, 30 September 1886 – Milano, 22 July 1957) was an <mask> philosopher and senator."
iraq,"He has been convicted of terrorism charges in Romania but has not yet been brought to Romania to serve his sentence, although [MASK]'s foreign minister, Hoshyar Zebari, pledged in April 2011 to cooperate with his extradition to Romania.","He has been convicted of terrorism charges in Romania but has not yet been brought to Romania to serve his sentence, although <mask>'s foreign minister, Hoshyar Zebari, pledged in April 2011 to cooperate with his extradition to Romania."
iraq,"Hoshyar Zebari (also spelled Hoshyar Zubari/Zibari, Kurdish: Hişyar Zêbarî; born 1953) is the Deputy Prime Minister and Finance Minister of [MASK].","Hoshyar Zebari (also spelled Hoshyar Zubari/Zibari, Kurdish: Hişyar Zêbarî; born 1953) is the Deputy Prime Minister and Finance Minister of <mask>."
iraq,"Hoshyar Zebari (also spelled Hoshyar Zubari/Zibari, Kurdish: Hişyar Zêbarî; born 1953) is the Deputy Prime Minister and Finance Minister of [MASK].","Hoshyar Zebari (also spelled Hoshyar Zubari/Zibari, Kurdish: Hişyar Zêbarî; born 1953) is the Deputy Prime Minister and Finance Minister of <mask>."
iraq,"Following the passage of the resolution, Hoshyar Zebari, [MASK]'s foreign minister, said that it marked a turning point in Iraq's relationship with the international community, and a significant step in the process of mending bilateral ties.","Following the passage of the resolution, Hoshyar Zebari, <mask>'s foreign minister, said that it marked a turning point in Iraq's relationship with the international community, and a significant step in the process of mending bilateral ties."
iraq,"Following the passage of the resolution, Hoshyar Zebari, Iraq's foreign minister, said that it marked a turning point in [MASK]'s relationship with the international community, and a significant step in the process of mending bilateral ties.","Following the passage of the resolution, Hoshyar Zebari, Iraq's foreign minister, said that it marked a turning point in <mask>'s relationship with the international community, and a significant step in the process of mending bilateral ties."
bulgaria,His father is the famous [MASK] opera singer Nicola Ghiuselev.,His father is the famous <mask> opera singer Nicola Ghiuselev.
denmark,"Kristoffer is famous for playing a role in the last years before the Reformation in Norway, first as the head of the national fleet, defending Norway from attacking Danish ships; and also as the murderer of Vincent Lunge, a Danish nobleman sent to Bergen in 1537 to enforce the Danish annexation of Norway by the King of [MASK] Christian III.","Kristoffer is famous for playing a role in the last years before the Reformation in Norway, first as the head of the national fleet, defending Norway from attacking Danish ships; and also as the murderer of Vincent Lunge, a Danish nobleman sent to Bergen in 1537 to enforce the Danish annexation of Norway by the King of <mask> Christian III."
argentina,"In addition, Alejandro Lerner was consolidating his skills as a performer while working with well-known [MASK] singers Leon Gieco and Sandra Mihanovich[citation needed].","In addition, Alejandro Lerner was consolidating his skills as a performer while working with well-known <mask> singers Leon Gieco and Sandra Mihanovich[citation needed]."
argentina,"In addition, Alejandro Lerner was consolidating his skills as a performer while working with well-known [MASK] singers Leon Gieco and Sandra Mihanovich[citation needed].","In addition, Alejandro Lerner was consolidating his skills as a performer while working with well-known <mask> singers Leon Gieco and Sandra Mihanovich[citation needed]."
